통계연월,통계시도명,통계시군구명,장애유형,장애등급,등록장애인수
201812,서울특별시,중구,언어,3급,18
201812,서울특별시,중구,언어,4급,12
201812,서울특별시,중구,지적,2급,89
201812,서울특별시,중구,지적,1급,75
201812,서울특별시,중구,지적,3급,147
201812,서울특별시,중구,뇌병변,5급,82
201812,서울특별시,중구,뇌병변,6급,74
201812,서울특별시,중구,뇌병변,1급,115
201812,서울특별시,중구,뇌병변,3급,93
201812,서울특별시,중구,뇌병변,2급,116
201812,서울특별시,중구,뇌병변,4급,69
201812,서울특별시,중구,자폐성,1급,30
201812,서울특별시,중구,자폐성,2급,15
201812,서울특별시,중구,자폐성,3급,17
201812,서울특별시,중구,정신,3급,174
201812,서울특별시,중구,정신,1급,1
201812,서울특별시,중구,정신,2급,43
201812,서울특별시,중구,신장,1급,11
201812,서울특별시,중구,신장,4급,3
201812,서울특별시,중구,신장,2급,156
201812,서울특별시,중구,신장,5급,48
201812,서울특별시,중구,심장,3급,9
201812,서울특별시,중구,심장,5급,1
201812,서울특별시,중구,심장,2급,2
201812,서울특별시,중구,호흡기,5급,1
201812,서울특별시,중구,호흡기,3급,12
201812,서울특별시,중구,호흡기,1급,2
201812,서울특별시,중구,호흡기,2급,9
201812,서울특별시,중구,간,5급,29
201812,서울특별시,중구,간,1급,2
201812,서울특별시,중구,안면,3급,2
201812,서울특별시,중구,안면,4급,2
201812,서울특별시,중구,안면,1급,2
201812,서울특별시,중구,장루.요루,4급,26
201812,서울특별시,중구,장루.요루,5급,9
201812,서울특별시,중구,장루.요루,3급,2
201812,서울특별시,중구,뇌전증,5급,9
201812,서울특별시,중구,뇌전증,3급,5
201812,서울특별시,중구,뇌전증,4급,11
201812,서울특별시,용산구,지체,3급,396
201812,서울특별시,용산구,지체,1급,84
201812,서울특별시,용산구,지체,6급,1150
201812,서울특별시,용산구,지체,4급,780
201812,서울특별시,용산구,지체,5급,1088
201812,서울특별시,용산구,지체,2급,159
201812,서울특별시,용산구,시각,2급,20
201812,서울특별시,용산구,시각,5급,90
201812,서울특별시,용산구,시각,1급,136
201812,서울특별시,용산구,시각,6급,655
201812,서울특별시,용산구,시각,3급,38
201812,서울특별시,용산구,시각,4급,60
201812,서울특별시,용산구,청각,1급,22
201812,서울특별시,용산구,청각,6급,184
201812,서울특별시,용산구,청각,5급,361
201812,서울특별시,용산구,청각,3급,123
201812,서울특별시,용산구,청각,4급,251
201812,서울특별시,용산구,청각,2급,138
201812,서울특별시,용산구,언어,2급,7
201812,서울특별시,용산구,언어,3급,27
201812,서울특별시,용산구,언어,4급,33
201812,서울특별시,용산구,언어,1급,2
201812,서울특별시,용산구,지적,1급,106
201812,서울특별시,용산구,지적,3급,242
201812,서울특별시,용산구,지적,2급,170
201812,서울특별시,용산구,뇌병변,1급,214
201812,서울특별시,용산구,뇌병변,5급,112
201812,서울특별시,용산구,뇌병변,6급,111
201812,서울특별시,용산구,뇌병변,4급,100
201812,서울특별시,용산구,뇌병변,2급,137
201812,서울특별시,용산구,뇌병변,3급,157
201812,서울특별시,용산구,자폐성,2급,44
201812,서울특별시,용산구,자폐성,1급,43
201812,서울특별시,용산구,자폐성,3급,17
201812,서울특별시,용산구,정신,2급,52
201812,서울특별시,용산구,정신,3급,235
201812,서울특별시,용산구,정신,1급,4
201812,서울특별시,용산구,신장,4급,3
201812,서울특별시,용산구,신장,5급,78
201812,서울특별시,용산구,신장,2급,241
201812,서울특별시,용산구,신장,1급,20
201812,서울특별시,용산구,심장,2급,1
201812,서울특별시,용산구,심장,5급,2
201812,서울특별시,용산구,심장,3급,16
201812,서울특별시,용산구,호흡기,3급,25
201812,서울특별시,용산구,호흡기,2급,15
201812,서울특별시,용산구,호흡기,1급,6
201812,서울특별시,용산구,간,2급,3
201812,서울특별시,용산구,간,4급,5
201812,서울특별시,용산구,간,3급,1
201812,서울특별시,용산구,간,1급,2
201812,서울특별시,용산구,간,5급,51
201812,서울특별시,용산구,안면,2급,1
201812,서울특별시,용산구,안면,4급,5
201812,서울특별시,용산구,안면,3급,1
201812,서울특별시,용산구,장루.요루,4급,33
201812,서울특별시,용산구,장루.요루,5급,20
201812,서울특별시,용산구,장루.요루,3급,7
201812,서울특별시,용산구,뇌전증,2급,2
201812,서울특별시,용산구,뇌전증,3급,1
201812,서울특별시,용산구,뇌전증,4급,12
201812,서울특별시,용산구,뇌전증,5급,3
201812,서울특별시,성동구,지체,2급,214
201812,서울특별시,성동구,지체,4급,1196
201812,서울특별시,성동구,지체,6급,1784
201812,서울특별시,성동구,지체,1급,117
201812,서울특별시,성동구,지체,3급,637
201812,서울특별시,성동구,지체,5급,1745
201812,서울특별시,성동구,시각,6급,821
201812,서울특별시,성동구,시각,1급,151
201812,서울특별시,성동구,시각,5급,110
201812,서울특별시,성동구,시각,3급,49
201812,서울특별시,성동구,시각,2급,23
201812,서울특별시,성동구,시각,4급,53
201812,서울특별시,성동구,청각,6급,234
201812,서울특별시,성동구,청각,2급,193
201812,서울특별시,성동구,청각,3급,180
201812,서울특별시,성동구,청각,5급,495
201812,서울특별시,성동구,청각,4급,357
201812,서울특별시,성동구,청각,1급,21
201812,서울특별시,성동구,언어,4급,55
201812,서울특별시,성동구,언어,3급,42
201812,서울특별시,성동구,언어,5급,1
201812,서울특별시,성동구,언어,2급,10
201812,서울특별시,성동구,지적,1급,145
201812,서울특별시,성동구,지적,2급,227
201812,서울특별시,성동구,지적,3급,315
201812,서울특별시,성동구,뇌병변,2급,244
201812,서울특별시,성동구,뇌병변,1급,244
201812,서울특별시,성동구,뇌병변,3급,257
201812,서울특별시,성동구,뇌병변,5급,176
201812,서울특별시,성동구,뇌병변,4급,188
201812,서울특별시,성동구,뇌병변,6급,164
201812,서울특별시,성동구,자폐성,1급,65
201812,서울특별시,성동구,자폐성,3급,28
201812,서울특별시,성동구,자폐성,2급,70
201812,서울특별시,성동구,정신,3급,339
201812,서울특별시,성동구,정신,1급,9
201812,서울특별시,성동구,정신,2급,101
201812,서울특별시,성동구,신장,2급,327
201812,서울특별시,성동구,신장,1급,29
201812,서울특별시,성동구,신장,5급,106
201812,서울특별시,성동구,신장,4급,3
201812,서울특별시,성동구,심장,2급,5
201812,서울특별시,성동구,심장,5급,6
201812,서울특별시,성동구,심장,3급,27
201812,서울특별시,성동구,호흡기,3급,51
201812,서울특별시,성동구,호흡기,2급,26
201812,서울특별시,성동구,호흡기,1급,18
201812,서울특별시,성동구,호흡기,5급,3
201812,서울특별시,성동구,간,5급,69
201812,서울특별시,성동구,간,4급,4
201812,서울특별시,성동구,간,2급,2
201812,서울특별시,성동구,간,1급,1
201812,서울특별시,성동구,간,3급,4
201812,서울특별시,성동구,안면,5급,1
201812,서울특별시,성동구,안면,3급,2
201812,서울특별시,성동구,안면,1급,1
201812,서울특별시,성동구,안면,2급,3
201812,서울특별시,성동구,안면,4급,7
201812,서울특별시,성동구,장루.요루,5급,24
201812,서울특별시,성동구,장루.요루,4급,58
201812,서울특별시,성동구,장루.요루,3급,5
201812,서울특별시,성동구,뇌전증,2급,2
201812,서울특별시,성동구,뇌전증,5급,8
201812,서울특별시,성동구,뇌전증,4급,19
201812,서울특별시,성동구,뇌전증,3급,9
201812,서울특별시,광진구,지체,2급,239
201812,서울특별시,광진구,지체,6급,1986
201812,서울특별시,광진구,지체,3급,641
201812,서울특별시,광진구,지체,1급,138
201812,서울특별시,광진구,지체,4급,1139
201812,서울특별시,광진구,지체,5급,1763
201812,서울특별시,광진구,시각,5급,115
201812,서울특별시,광진구,시각,3급,61
201812,서울특별시,광진구,시각,1급,159
201812,서울특별시,광진구,시각,6급,900
201812,서울특별시,광진구,시각,4급,80
201812,서울특별시,광진구,시각,2급,28
201812,서울특별시,광진구,청각,3급,198
201812,서울특별시,광진구,청각,1급,22
201812,서울특별시,광진구,청각,6급,250
201812,서울특별시,광진구,청각,5급,487
201812,서울특별시,광진구,청각,2급,165
201812,서울특별시,광진구,청각,4급,399
201812,서울특별시,광진구,언어,1급,1
201812,서울특별시,광진구,언어,3급,44
201812,서울특별시,광진구,언어,4급,50
201812,서울특별시,광진구,언어,2급,8
201812,서울특별시,광진구,지적,2급,276
201812,서울특별시,광진구,지적,1급,196
201812,서울특별시,광진구,지적,3급,332
201812,서울특별시,광진구,뇌병변,5급,194
201812,서울특별시,광진구,뇌병변,3급,296
201812,서울특별시,광진구,뇌병변,2급,246
201812,서울특별시,광진구,뇌병변,1급,265
201812,서울특별시,광진구,뇌병변,4급,156
201812,서울특별시,광진구,뇌병변,6급,149
201812,서울특별시,광진구,자폐성,2급,67
201812,서울특별시,광진구,자폐성,3급,29
201812,서울특별시,광진구,자폐성,1급,66
201812,서울특별시,광진구,정신,2급,111
201812,서울특별시,광진구,정신,1급,7
201812,서울특별시,광진구,정신,3급,418
201812,서울특별시,광진구,신장,5급,141
201812,서울특별시,광진구,신장,2급,407
201812,서울특별시,광진구,신장,1급,30
201812,서울특별시,광진구,신장,4급,3
201812,서울특별시,광진구,신장,3급,1
201812,서울특별시,광진구,심장,3급,25
201812,서울특별시,광진구,심장,2급,4
201812,서울특별시,광진구,심장,5급,7
201812,서울특별시,광진구,호흡기,1급,10
201812,서울특별시,광진구,호흡기,3급,33
201812,서울특별시,광진구,호흡기,2급,25
201812,서울특별시,광진구,간,2급,2
201812,서울특별시,광진구,간,5급,63
201812,서울특별시,광진구,간,3급,4
201812,서울특별시,광진구,간,4급,3
201812,서울특별시,광진구,간,1급,5
201812,서울특별시,광진구,안면,4급,4
201812,서울특별시,광진구,안면,3급,4
201812,서울특별시,광진구,안면,2급,1
201812,서울특별시,광진구,안면,5급,1
201812,서울특별시,광진구,장루.요루,4급,76
201812,서울특별시,광진구,장루.요루,3급,11
201812,서울특별시,광진구,장루.요루,5급,19
201812,서울특별시,광진구,장루.요루,2급,1
201812,서울특별시,광진구,뇌전증,4급,29
201812,서울특별시,광진구,뇌전증,2급,4
201812,서울특별시,광진구,뇌전증,3급,6
201812,서울특별시,광진구,뇌전증,5급,9
201812,서울특별시,동대문구,지체,4급,1631
201812,서울특별시,동대문구,지체,6급,2567
201812,서울특별시,동대문구,지체,3급,840
201812,서울특별시,동대문구,지체,5급,2245
201812,서울특별시,동대문구,지체,2급,326
201812,서울특별시,동대문구,지체,1급,152
201812,서울특별시,동대문구,시각,1급,187
201812,서울특별시,동대문구,시각,4급,92
201812,서울특별시,동대문구,시각,3급,61
201812,서울특별시,동대문구,시각,2급,36
201812,서울특별시,동대문구,시각,6급,1039
201812,서울특별시,동대문구,시각,5급,132
201812,서울특별시,동대문구,청각,2급,233
201812,서울특별시,동대문구,청각,3급,254
201812,서울특별시,동대문구,청각,1급,27
201812,서울특별시,동대문구,청각,5급,739
201812,서울특별시,동대문구,청각,4급,471
201812,서울특별시,동대문구,청각,6급,337
201812,서울특별시,동대문구,언어,3급,54
201812,서울특별시,동대문구,언어,4급,46
201812,서울특별시,동대문구,언어,2급,14
201812,서울특별시,동대문구,지적,2급,242
201812,서울특별시,동대문구,지적,1급,210
201812,서울특별시,동대문구,지적,3급,416
201812,서울특별시,동대문구,뇌병변,4급,238
201812,서울특별시,동대문구,뇌병변,6급,203
201812,서울특별시,동대문구,뇌병변,5급,212
201812,서울특별시,동대문구,뇌병변,3급,391
201812,서울특별시,동대문구,뇌병변,1급,313
201812,서울특별시,동대문구,뇌병변,2급,322
201812,서울특별시,동대문구,자폐성,2급,73
201812,서울특별시,동대문구,자폐성,1급,44
201812,서울특별시,동대문구,자폐성,3급,26
201812,서울특별시,동대문구,정신,1급,10
201812,서울특별시,동대문구,정신,2급,134
201812,서울특별시,동대문구,정신,3급,509
201812,서울특별시,동대문구,신장,1급,25
201812,서울특별시,동대문구,신장,4급,8
201812,서울특별시,동대문구,신장,2급,422
201812,서울특별시,동대문구,신장,5급,150
201812,서울특별시,동대문구,심장,2급,4
201812,서울특별시,동대문구,심장,3급,38
201812,서울특별시,동대문구,심장,1급,1
201812,서울특별시,동대문구,심장,5급,3
201812,서울특별시,동대문구,호흡기,3급,46
201812,서울특별시,동대문구,호흡기,1급,12
201812,서울특별시,동대문구,호흡기,5급,1
201812,서울특별시,동대문구,호흡기,2급,29
201812,서울특별시,동대문구,간,2급,6
201812,서울특별시,동대문구,간,1급,6
201812,서울특별시,동대문구,간,5급,84
201812,서울특별시,동대문구,간,3급,2
201812,서울특별시,동대문구,안면,5급,3
201812,서울특별시,동대문구,안면,3급,2
201812,서울특별시,동대문구,안면,2급,3
201812,서울특별시,동대문구,안면,4급,11
201812,서울특별시,동대문구,장루.요루,3급,4
201812,서울특별시,동대문구,장루.요루,2급,1
201812,서울특별시,동대문구,장루.요루,5급,24
201812,서울특별시,동대문구,장루.요루,4급,73
201812,서울특별시,동대문구,뇌전증,2급,3
201812,서울특별시,동대문구,뇌전증,5급,8
201812,서울특별시,동대문구,뇌전증,3급,9
201812,서울특별시,동대문구,뇌전증,1급,2
201812,서울특별시,동대문구,뇌전증,4급,32
201812,서울특별시,중랑구,지체,5급,2823
201812,서울특별시,중랑구,지체,4급,1952
201812,서울특별시,중랑구,지체,6급,3341
201812,서울특별시,중랑구,지체,3급,1118
201812,서울특별시,중랑구,지체,2급,486
201812,서울특별시,중랑구,지체,1급,273
201812,서울특별시,중랑구,시각,2급,40
201812,서울특별시,중랑구,시각,5급,160
201812,서울특별시,중랑구,시각,6급,1424
201812,서울특별시,중랑구,시각,4급,93
201812,서울특별시,중랑구,시각,1급,256
201812,서울특별시,중랑구,시각,3급,87
201812,서울특별시,중랑구,청각,3급,293
201812,서울특별시,중랑구,청각,5급,735
201812,서울특별시,중랑구,청각,6급,337
201812,서울특별시,중랑구,청각,1급,38
201812,서울특별시,중랑구,청각,4급,513
201812,서울특별시,중랑구,청각,2급,308
201812,서울특별시,중랑구,언어,2급,19
201812,서울특별시,중랑구,언어,4급,72
201812,서울특별시,중랑구,언어,3급,68
201812,서울특별시,중랑구,지적,2급,427
201812,서울특별시,중랑구,지적,1급,265
201812,서울특별시,중랑구,지적,3급,569
201812,서울특별시,중랑구,뇌병변,6급,255
201812,서울특별시,중랑구,뇌병변,4급,285
201812,서울특별시,중랑구,뇌병변,3급,466
201812,서울특별시,중랑구,뇌병변,5급,241
201812,서울특별시,중랑구,뇌병변,2급,407
201812,서울특별시,중랑구,뇌병변,1급,441
201812,서울특별시,중랑구,자폐성,2급,77
201812,서울특별시,중랑구,자폐성,1급,98
201812,서울특별시,중랑구,자폐성,3급,32
201812,서울특별시,중랑구,정신,1급,19
201812,서울특별시,중랑구,정신,3급,644
201812,서울특별시,중랑구,정신,2급,197
201812,서울특별시,중랑구,신장,1급,55
201812,서울특별시,중랑구,신장,5급,168
201812,서울특별시,중랑구,신장,4급,7
201812,서울특별시,중랑구,신장,2급,553
201812,서울특별시,중랑구,심장,4급,1
201812,서울특별시,중랑구,심장,3급,43
201812,서울특별시,중랑구,심장,5급,8
201812,서울특별시,중랑구,심장,2급,6
201812,서울특별시,중랑구,호흡기,1급,16
201812,서울특별시,중랑구,호흡기,2급,32
201812,서울특별시,중랑구,호흡기,3급,78
201812,서울특별시,중랑구,간,5급,73
201812,서울특별시,중랑구,간,3급,9
201812,서울특별시,중랑구,간,2급,2
201812,서울특별시,중랑구,간,4급,3
201812,서울특별시,중랑구,안면,5급,2
201812,서울특별시,중랑구,안면,4급,9
201812,서울특별시,중랑구,안면,1급,2
201812,서울특별시,중랑구,안면,3급,5
201812,서울특별시,중랑구,장루.요루,5급,37
201812,서울특별시,중랑구,장루.요루,3급,15
201812,서울특별시,중랑구,장루.요루,4급,95
201812,서울특별시,중랑구,뇌전증,5급,14
201812,서울특별시,중랑구,뇌전증,3급,11
201812,서울특별시,중랑구,뇌전증,2급,6
201812,서울특별시,중랑구,뇌전증,4급,44
201812,서울특별시,성북구,지체,5급,2418
201812,서울특별시,성북구,지체,6급,2732
201812,서울특별시,성북구,지체,4급,1608
201812,서울특별시,성북구,지체,1급,184
201812,서울특별시,성북구,지체,2급,332
201812,서울특별시,성북구,지체,3급,904
201812,서울특별시,성북구,시각,4급,100
201812,서울특별시,성북구,시각,6급,1271
201812,서울특별시,성북구,시각,3급,62
201812,서울특별시,성북구,시각,1급,274
201812,서울특별시,성북구,시각,5급,132
201812,서울특별시,성북구,시각,2급,58
201812,서울특별시,성북구,청각,2급,268
201812,서울특별시,성북구,청각,3급,218
201812,서울특별시,성북구,청각,5급,782
201812,서울특별시,성북구,청각,6급,408
201812,서울특별시,성북구,청각,1급,31
201812,서울특별시,성북구,청각,4급,537
201812,서울특별시,성북구,언어,1급,1
201812,서울특별시,성북구,언어,4급,82
201812,서울특별시,성북구,언어,3급,63
201812,서울특별시,성북구,언어,2급,9
201812,서울특별시,성북구,지적,3급,444
201812,서울특별시,성북구,지적,1급,239
201812,서울특별시,성북구,지적,2급,339
201812,서울특별시,성북구,뇌병변,4급,263
201812,서울특별시,성북구,뇌병변,1급,438
201812,서울특별시,성북구,뇌병변,5급,246
201812,서울특별시,성북구,뇌병변,3급,391
201812,서울특별시,성북구,뇌병변,2급,346
201812,서울특별시,성북구,뇌병변,6급,221
201812,서울특별시,성북구,자폐성,1급,71
201812,서울특별시,성북구,자폐성,2급,91
201812,서울특별시,성북구,자폐성,3급,35
201812,서울특별시,성북구,정신,2급,119
201812,서울특별시,성북구,정신,3급,497
201812,서울특별시,성북구,정신,1급,18
201812,서울특별시,성북구,신장,1급,31
201812,서울특별시,성북구,신장,4급,7
201812,서울특별시,성북구,신장,2급,544
201812,서울특별시,성북구,신장,5급,192
201812,서울특별시,성북구,심장,2급,4
201812,서울특별시,성북구,심장,3급,17
201812,서울특별시,성북구,심장,4급,1
201812,서울특별시,성북구,심장,1급,2
201812,서울특별시,성북구,심장,5급,5
201812,서울특별시,성북구,호흡기,1급,14
201812,서울특별시,성북구,호흡기,2급,30
201812,서울특별시,성북구,호흡기,5급,2
201812,서울특별시,성북구,호흡기,4급,1
201812,서울특별시,성북구,호흡기,3급,42
201812,서울특별시,성북구,간,5급,115
201812,서울특별시,성북구,간,3급,1
201812,서울특별시,성북구,간,2급,4
201812,서울특별시,성북구,간,4급,3
201812,서울특별시,성북구,안면,2급,4
201812,서울특별시,성북구,안면,3급,2
201812,서울특별시,성북구,안면,4급,11
201812,서울특별시,성북구,장루.요루,2급,2
201812,서울특별시,성북구,장루.요루,4급,71
201812,서울특별시,성북구,장루.요루,3급,7
201812,서울특별시,성북구,장루.요루,5급,28
201812,서울특별시,성북구,뇌전증,2급,2
201812,서울특별시,성북구,뇌전증,1급,1
201812,서울특별시,성북구,뇌전증,5급,8
201812,서울특별시,성북구,뇌전증,4급,27
201812,서울특별시,성북구,뇌전증,3급,5
201812,서울특별시,강북구,지체,5급,2352
201812,서울특별시,강북구,지체,4급,1578
201812,서울특별시,강북구,지체,6급,2609
201812,서울특별시,강북구,지체,2급,435
201812,서울특별시,강북구,지체,1급,223
201812,서울특별시,강북구,지체,3급,903
201812,서울특별시,강북구,시각,3급,79
201812,서울특별시,강북구,시각,5급,152
201812,서울특별시,강북구,시각,1급,384
201812,서울특별시,강북구,시각,4급,103
201812,서울특별시,강북구,시각,6급,1262
201812,서울특별시,강북구,시각,2급,54
201812,서울특별시,강북구,청각,4급,551
201812,서울특별시,강북구,청각,6급,386
201812,서울특별시,강북구,청각,2급,307
201812,서울특별시,강북구,청각,3급,279
201812,서울특별시,강북구,청각,5급,724
201812,서울특별시,강북구,청각,1급,60
201812,서울특별시,강북구,언어,3급,51
201812,서울특별시,강북구,언어,4급,76
201812,서울특별시,강북구,언어,2급,16
201812,서울특별시,강북구,언어,1급,1
201812,서울특별시,강북구,지적,3급,468
201812,서울특별시,강북구,지적,1급,297
201812,서울특별시,강북구,지적,2급,403
201812,서울특별시,강북구,뇌병변,3급,381
201812,서울특별시,강북구,뇌병변,4급,230
201812,서울특별시,강북구,뇌병변,2급,359
201812,서울특별시,강북구,뇌병변,1급,385
201812,서울특별시,강북구,뇌병변,5급,214
201812,서울특별시,강북구,뇌병변,6급,234
201812,서울특별시,강북구,자폐성,1급,54
201812,서울특별시,강북구,자폐성,3급,21
201812,서울특별시,강북구,자폐성,2급,67
201812,서울특별시,강북구,정신,1급,10
201812,서울특별시,강북구,정신,3급,556
201812,서울특별시,강북구,정신,2급,159
201812,서울특별시,강북구,신장,1급,33
201812,서울특별시,강북구,신장,3급,1
201812,서울특별시,강북구,신장,2급,516
201812,서울특별시,강북구,신장,4급,5
201812,서울특별시,강북구,신장,5급,133
201812,서울특별시,강북구,심장,2급,8
201812,서울특별시,강북구,심장,3급,21
201812,서울특별시,강북구,심장,4급,2
201812,서울특별시,강북구,심장,5급,6
201812,서울특별시,강북구,호흡기,2급,26
201812,서울특별시,강북구,호흡기,3급,53
201812,서울특별시,강북구,호흡기,1급,13
201812,서울특별시,강북구,호흡기,5급,2
201812,서울특별시,강북구,간,2급,1
201812,서울특별시,강북구,간,5급,73
201812,서울특별시,강북구,간,4급,4
201812,서울특별시,강북구,간,1급,3
201812,서울특별시,강북구,간,3급,6
201812,서울특별시,강북구,안면,2급,3
201812,서울특별시,강북구,안면,4급,5
201812,서울특별시,강북구,안면,5급,1
201812,서울특별시,강북구,안면,3급,2
201812,서울특별시,강북구,장루.요루,3급,10
201812,서울특별시,강북구,장루.요루,5급,39
201812,서울특별시,강북구,장루.요루,4급,83
201812,서울특별시,강북구,뇌전증,2급,3
201812,서울특별시,강북구,뇌전증,3급,6
201812,서울특별시,강북구,뇌전증,1급,1
201812,서울특별시,강북구,뇌전증,4급,29
201812,서울특별시,강북구,뇌전증,5급,11
201812,서울특별시,도봉구,지체,3급,748
201812,서울특별시,도봉구,지체,6급,2366
201812,서울특별시,도봉구,지체,1급,189
201812,서울특별시,도봉구,지체,2급,296
201812,서울특별시,도봉구,지체,4급,1306
201812,서울특별시,도봉구,지체,5급,2134
201812,서울특별시,도봉구,시각,4급,77
201812,서울특별시,도봉구,시각,5급,116
201812,서울특별시,도봉구,시각,6급,1064
201812,서울특별시,도봉구,시각,2급,37
201812,서울특별시,도봉구,시각,3급,67
201812,서울특별시,도봉구,시각,1급,257
201812,서울특별시,도봉구,청각,1급,36
201812,서울특별시,도봉구,청각,3급,224
201812,서울특별시,도봉구,청각,4급,484
201812,서울특별시,도봉구,청각,6급,335
201812,서울특별시,도봉구,청각,2급,273
201812,서울특별시,도봉구,청각,5급,680
201812,서울특별시,도봉구,언어,3급,37
201812,서울특별시,도봉구,언어,2급,6
201812,서울특별시,도봉구,언어,4급,55
201812,서울특별시,도봉구,지적,1급,268
201812,서울특별시,도봉구,지적,3급,471
201812,서울특별시,도봉구,지적,2급,322
201812,서울특별시,도봉구,뇌병변,6급,222
201812,서울특별시,도봉구,뇌병변,1급,406
201812,서울특별시,도봉구,뇌병변,3급,360
201812,서울특별시,도봉구,뇌병변,5급,207
201812,서울특별시,도봉구,뇌병변,2급,319
201812,서울특별시,도봉구,뇌병변,4급,240
201812,서울특별시,도봉구,자폐성,1급,76
201812,서울특별시,도봉구,자폐성,3급,29
201812,서울특별시,도봉구,자폐성,2급,71
201812,서울특별시,도봉구,정신,2급,116
201812,서울특별시,도봉구,정신,1급,8
201812,서울특별시,도봉구,정신,3급,479
201812,서울특별시,도봉구,신장,4급,3
201812,서울특별시,도봉구,신장,2급,450
201812,서울특별시,도봉구,신장,5급,136
201812,서울특별시,도봉구,신장,1급,29
201812,서울특별시,도봉구,심장,5급,5
201812,서울특별시,도봉구,심장,1급,2
201812,서울특별시,도봉구,심장,2급,4
201812,서울특별시,도봉구,심장,3급,23
201812,서울특별시,도봉구,호흡기,5급,2
201812,서울특별시,도봉구,호흡기,1급,8
201812,서울특별시,도봉구,호흡기,3급,39
201812,서울특별시,도봉구,호흡기,2급,23
201812,서울특별시,도봉구,간,3급,2
201812,서울특별시,도봉구,간,2급,2
201812,서울특별시,도봉구,간,1급,2
201812,서울특별시,도봉구,간,5급,79
201812,서울특별시,도봉구,간,4급,1
201812,서울특별시,도봉구,안면,1급,1
201812,서울특별시,도봉구,안면,4급,6
201812,서울특별시,도봉구,안면,3급,4
201812,서울특별시,도봉구,안면,2급,5
201812,서울특별시,도봉구,장루.요루,4급,86
201812,서울특별시,도봉구,장루.요루,5급,39
201812,서울특별시,도봉구,장루.요루,3급,5
201812,서울특별시,도봉구,뇌전증,3급,8
