통계연월,통계시도명,통계시군구명,장애유형,장애등급,등록장애인수
201312,서울특별시,중구,간,2급,2
201312,서울특별시,중구,지체,3급,355
201312,서울특별시,중구,시각,3급,30
201312,서울특별시,중구,청각,3급,80
201312,서울특별시,중구,언어,3급,17
201312,서울특별시,중구,지적,3급,138
201312,서울특별시,중구,뇌병변,3급,121
201312,서울특별시,중구,자폐성,3급,13
201312,서울특별시,중구,정신,3급,148
201312,서울특별시,중구,심장,3급,18
201312,서울특별시,중구,호흡기,3급,20
201312,서울특별시,중구,간,3급,1
201312,서울특별시,중구,안면,3급,3
201312,서울특별시,중구,장루.요루,3급,1
201312,서울특별시,중구,뇌전증,3급,7
201312,서울특별시,중구,지체,4급,697
201312,서울특별시,중구,시각,4급,38
201312,서울특별시,중구,청각,4급,145
201312,서울특별시,중구,언어,4급,15
201312,서울특별시,중구,뇌병변,4급,93
201312,서울특별시,중구,신장,4급,1
201312,서울특별시,중구,안면,4급,1
201312,서울특별시,중구,장루.요루,4급,18
201312,서울특별시,중구,뇌전증,4급,24
201312,서울특별시,중구,지체,5급,961
201312,서울특별시,중구,시각,5급,52
201312,서울특별시,중구,청각,5급,147
201312,서울특별시,중구,뇌병변,5급,74
201312,서울특별시,중구,신장,5급,32
201312,서울특별시,중구,심장,5급,1
201312,서울특별시,중구,호흡기,5급,1
201312,서울특별시,중구,간,5급,24
201312,서울특별시,중구,장루.요루,5급,18
201312,서울특별시,중구,뇌전증,5급,2
201312,서울특별시,중구,지체,6급,899
201312,서울특별시,중구,시각,6급,438
201312,서울특별시,중구,청각,6급,103
201312,서울특별시,중구,뇌병변,6급,73
201312,서울특별시,용산구,지체,1급,108
201312,서울특별시,용산구,시각,1급,154
201312,서울특별시,용산구,청각,1급,18
201312,서울특별시,용산구,언어,1급,1
201312,서울특별시,용산구,지적,1급,107
201312,서울특별시,용산구,뇌병변,1급,232
201312,서울특별시,용산구,자폐성,1급,37
201312,서울특별시,용산구,정신,1급,10
201312,서울특별시,용산구,신장,1급,16
201312,서울특별시,용산구,심장,1급,1
201312,서울특별시,용산구,호흡기,1급,12
201312,서울특별시,용산구,뇌전증,1급,3
201312,서울특별시,용산구,지체,2급,229
201312,서울특별시,용산구,시각,2급,22
201312,서울특별시,용산구,청각,2급,157
201312,서울특별시,용산구,언어,2급,7
201312,서울특별시,용산구,지적,2급,156
201312,서울특별시,용산구,뇌병변,2급,240
201312,서울특별시,용산구,자폐성,2급,25
201312,서울특별시,용산구,정신,2급,81
201312,서울특별시,용산구,신장,2급,215
201312,서울특별시,용산구,심장,2급,3
201312,서울특별시,용산구,호흡기,2급,12
201312,서울특별시,용산구,간,2급,5
201312,서울특별시,용산구,안면,2급,2
201312,서울특별시,용산구,뇌전증,2급,2
201312,서울특별시,용산구,지체,3급,514
201312,서울특별시,용산구,시각,3급,45
201312,서울특별시,용산구,청각,3급,144
201312,서울특별시,용산구,언어,3급,29
201312,서울특별시,용산구,지적,3급,200
201312,서울특별시,용산구,뇌병변,3급,211
201312,서울특별시,용산구,자폐성,3급,11
201312,서울특별시,용산구,정신,3급,211
201312,서울특별시,용산구,심장,3급,19
201312,서울특별시,용산구,호흡기,3급,31
201312,서울특별시,용산구,간,3급,1
201312,서울특별시,용산구,안면,3급,2
201312,서울특별시,용산구,장루.요루,3급,5
201312,서울특별시,용산구,뇌전증,3급,2
201312,서울특별시,용산구,지체,4급,1006
201312,서울특별시,용산구,시각,4급,54
201312,서울특별시,용산구,청각,4급,226
201312,서울특별시,용산구,언어,4급,31
201312,서울특별시,용산구,뇌병변,4급,119
201312,서울특별시,용산구,신장,4급,2
201312,서울특별시,용산구,간,4급,2
201312,서울특별시,용산구,안면,4급,8
201312,서울특별시,용산구,장루.요루,4급,30
201312,서울특별시,용산구,뇌전증,4급,16
201312,서울특별시,용산구,지체,5급,1348
201312,서울특별시,용산구,시각,5급,89
201312,서울특별시,용산구,청각,5급,240
201312,서울특별시,용산구,뇌병변,5급,105
201312,서울특별시,용산구,신장,5급,47
201312,서울특별시,용산구,심장,5급,4
201312,서울특별시,용산구,호흡기,5급,1
201312,서울특별시,용산구,간,5급,34
201312,서울특별시,용산구,장루.요루,5급,24
201312,서울특별시,용산구,뇌전증,5급,1
201312,서울특별시,용산구,지체,6급,1293
201312,서울특별시,용산구,시각,6급,662
201312,서울특별시,용산구,청각,6급,168
201312,서울특별시,용산구,뇌병변,6급,79
201312,서울특별시,성동구,지체,1급,109
201312,서울특별시,성동구,시각,1급,160
201312,서울특별시,성동구,청각,1급,22
201312,서울특별시,성동구,언어,1급,1
201312,서울특별시,성동구,지적,1급,157
201312,서울특별시,성동구,뇌병변,1급,244
201312,서울특별시,성동구,자폐성,1급,51
201312,서울특별시,성동구,정신,1급,15
201312,서울특별시,성동구,신장,1급,15
201312,서울특별시,성동구,호흡기,1급,20
201312,서울특별시,성동구,간,1급,2
201312,서울특별시,성동구,뇌전증,1급,1
201312,서울특별시,성동구,지체,2급,275
201312,서울특별시,성동구,시각,2급,23
201312,서울특별시,성동구,청각,2급,205
201312,서울특별시,성동구,언어,2급,7
201312,서울특별시,성동구,지적,2급,195
201312,서울특별시,성동구,뇌병변,2급,287
201312,서울특별시,성동구,자폐성,2급,42
201312,서울특별시,성동구,정신,2급,121
201312,서울특별시,성동구,신장,2급,271
201312,서울특별시,성동구,심장,2급,8
201312,서울특별시,성동구,호흡기,2급,32
201312,서울특별시,성동구,간,2급,4
201312,서울특별시,성동구,안면,2급,3
201312,서울특별시,성동구,장루.요루,2급,1
201312,서울특별시,성동구,뇌전증,2급,2
201312,서울특별시,성동구,지체,3급,734
201312,서울특별시,성동구,시각,3급,55
201312,서울특별시,성동구,청각,3급,181
201312,서울특별시,성동구,언어,3급,38
201312,서울특별시,성동구,지적,3급,264
201312,서울특별시,성동구,뇌병변,3급,298
201312,서울특별시,성동구,자폐성,3급,15
201312,서울특별시,성동구,정신,3급,276
201312,서울특별시,성동구,심장,3급,47
201312,서울특별시,성동구,호흡기,3급,46
201312,서울특별시,성동구,간,3급,4
201312,서울특별시,성동구,안면,3급,2
201312,서울특별시,성동구,장루.요루,3급,4
201312,서울특별시,성동구,뇌전증,3급,7
201312,서울특별시,성동구,지체,4급,1403
201312,서울특별시,성동구,시각,4급,56
201312,서울특별시,성동구,청각,4급,278
201312,서울특별시,성동구,언어,4급,49
201312,서울특별시,성동구,뇌병변,4급,184
201312,서울특별시,성동구,신장,4급,2
201312,서울특별시,성동구,간,4급,3
201312,서울특별시,성동구,안면,4급,8
201312,서울특별시,성동구,장루.요루,4급,46
201312,서울특별시,성동구,뇌전증,4급,25
201312,서울특별시,성동구,지체,5급,1999
201312,서울특별시,성동구,시각,5급,127
201312,서울특별시,성동구,청각,5급,301
201312,서울특별시,성동구,언어,5급,1
201312,서울특별시,성동구,뇌병변,5급,131
201312,서울특별시,성동구,신장,5급,83
201312,서울특별시,성동구,심장,5급,3
201312,서울특별시,성동구,간,5급,50
201312,서울특별시,성동구,안면,5급,1
201312,서울특별시,성동구,장루.요루,5급,30
201312,서울특별시,성동구,뇌전증,5급,1
201312,서울특별시,성동구,지체,6급,1877
201312,서울특별시,성동구,시각,6급,830
201312,서울특별시,성동구,청각,6급,201
201312,서울특별시,성동구,뇌병변,6급,119
201312,서울특별시,광진구,지체,1급,163
201312,서울특별시,광진구,시각,1급,153
201312,서울특별시,광진구,청각,1급,34
201312,서울특별시,광진구,언어,1급,2
201312,서울특별시,광진구,지적,1급,205
201312,서울특별시,광진구,뇌병변,1급,287
201312,서울특별시,광진구,자폐성,1급,58
201312,서울특별시,광진구,정신,1급,17
201312,서울특별시,광진구,신장,1급,21
201312,서울특별시,광진구,심장,1급,1
201312,서울특별시,광진구,호흡기,1급,11
201312,서울특별시,광진구,간,1급,6
201312,서울특별시,광진구,뇌전증,1급,1
201312,서울특별시,광진구,지체,2급,287
201312,서울특별시,광진구,시각,2급,35
201312,서울특별시,광진구,청각,2급,194
201312,서울특별시,광진구,언어,2급,7
201312,서울특별시,광진구,지적,2급,263
201312,서울특별시,광진구,뇌병변,2급,301
201312,서울특별시,광진구,자폐성,2급,37
201312,서울특별시,광진구,정신,2급,131
201312,서울특별시,광진구,신장,2급,355
201312,서울특별시,광진구,심장,2급,8
201312,서울특별시,광진구,호흡기,2급,18
201312,서울특별시,광진구,간,2급,3
201312,서울특별시,광진구,안면,2급,2
201312,서울특별시,광진구,장루.요루,2급,1
201312,서울특별시,광진구,뇌전증,2급,5
201312,서울특별시,광진구,지체,3급,781
201312,서울특별시,광진구,시각,3급,66
201312,서울특별시,광진구,청각,3급,187
201312,서울특별시,광진구,언어,3급,34
201312,서울특별시,광진구,지적,3급,268
201312,서울특별시,광진구,뇌병변,3급,352
201312,서울특별시,광진구,자폐성,3급,20
201312,서울특별시,광진구,정신,3급,345
201312,서울특별시,광진구,신장,3급,1
201312,서울특별시,광진구,심장,3급,40
201312,서울특별시,광진구,호흡기,3급,36
201312,서울특별시,광진구,간,3급,3
201312,서울특별시,광진구,안면,3급,3
201312,서울특별시,광진구,장루.요루,3급,8
201312,서울특별시,광진구,뇌전증,3급,12
201312,서울특별시,광진구,지체,4급,1312
201312,서울특별시,광진구,시각,4급,73
201312,서울특별시,광진구,청각,4급,313
201312,서울특별시,광진구,언어,4급,38
201312,서울특별시,광진구,뇌병변,4급,183
201312,서울특별시,광진구,신장,4급,2
201312,서울특별시,광진구,간,4급,2
201312,서울특별시,광진구,안면,4급,3
201312,서울특별시,광진구,장루.요루,4급,46
201312,서울특별시,광진구,뇌전증,4급,37
201312,서울특별시,광진구,지체,5급,2027
201312,서울특별시,광진구,시각,5급,116
201312,서울특별시,광진구,청각,5급,363
201312,서울특별시,광진구,뇌병변,5급,155
201312,서울특별시,광진구,신장,5급,106
201312,서울특별시,광진구,심장,5급,5
201312,서울특별시,광진구,간,5급,49
201312,서울특별시,광진구,장루.요루,5급,48
201312,서울특별시,광진구,뇌전증,5급,1
201312,서울특별시,광진구,지체,6급,2106
201312,서울특별시,광진구,시각,6급,919
201312,서울특별시,광진구,청각,6급,230
201312,서울특별시,광진구,뇌병변,6급,117
201312,서울특별시,동대문구,지체,1급,188
201312,서울특별시,동대문구,시각,1급,206
201312,서울특별시,동대문구,청각,1급,26
201312,서울특별시,동대문구,지적,1급,225
201312,서울특별시,동대문구,뇌병변,1급,348
201312,서울특별시,동대문구,자폐성,1급,42
201312,서울특별시,동대문구,정신,1급,14
201312,서울특별시,동대문구,신장,1급,28
201312,서울특별시,동대문구,심장,1급,2
201312,서울특별시,동대문구,호흡기,1급,17
201312,서울특별시,동대문구,간,1급,5
201312,서울특별시,동대문구,뇌전증,1급,1
201312,서울특별시,동대문구,지체,2급,407
201312,서울특별시,동대문구,시각,2급,46
201312,서울특별시,동대문구,청각,2급,229
201312,서울특별시,동대문구,언어,2급,11
201312,서울특별시,동대문구,지적,2급,216
201312,서울특별시,동대문구,뇌병변,2급,391
201312,서울특별시,동대문구,자폐성,2급,50
201312,서울특별시,동대문구,정신,2급,184
201312,서울특별시,동대문구,신장,2급,406
201312,서울특별시,동대문구,심장,2급,11
201312,서울특별시,동대문구,호흡기,2급,24
201312,서울특별시,동대문구,간,2급,7
201312,서울특별시,동대문구,안면,2급,5
201312,서울특별시,동대문구,장루.요루,2급,1
201312,서울특별시,동대문구,뇌전증,2급,2
201312,서울특별시,동대문구,지체,3급,978
201312,서울특별시,동대문구,시각,3급,86
201312,서울특별시,동대문구,청각,3급,265
201312,서울특별시,동대문구,언어,3급,38
201312,서울특별시,동대문구,지적,3급,352
201312,서울특별시,동대문구,뇌병변,3급,447
201312,서울특별시,동대문구,자폐성,3급,21
201312,서울특별시,동대문구,정신,3급,415
201312,서울특별시,동대문구,신장,3급,1
201312,서울특별시,동대문구,심장,3급,65
201312,서울특별시,동대문구,호흡기,3급,58
201312,서울특별시,동대문구,간,3급,6
201312,서울특별시,동대문구,안면,3급,4
201312,서울특별시,동대문구,장루.요루,3급,6
201312,서울특별시,동대문구,뇌전증,3급,6
201312,서울특별시,동대문구,지체,4급,1861
201312,서울특별시,동대문구,시각,4급,110
201312,서울특별시,동대문구,청각,4급,382
201312,서울특별시,동대문구,언어,4급,52
201312,서울특별시,동대문구,뇌병변,4급,228
201312,서울특별시,동대문구,신장,4급,6
201312,서울특별시,동대문구,심장,4급,1
201312,서울특별시,동대문구,안면,4급,9
201312,서울특별시,동대문구,장루.요루,4급,46
201312,서울특별시,동대문구,뇌전증,4급,40
201312,서울특별시,동대문구,지체,5급,2582
201312,서울특별시,동대문구,시각,5급,157
201312,서울특별시,동대문구,청각,5급,451
201312,서울특별시,동대문구,뇌병변,5급,174
201312,서울특별시,동대문구,신장,5급,124
201312,서울특별시,동대문구,심장,5급,4
201312,서울특별시,동대문구,간,5급,55
201312,서울특별시,동대문구,안면,5급,1
201312,서울특별시,동대문구,장루.요루,5급,51
201312,서울특별시,동대문구,뇌전증,5급,4
201312,서울특별시,동대문구,지체,6급,2770
201312,서울특별시,동대문구,시각,6급,1112
201312,서울특별시,동대문구,청각,6급,278
201312,서울특별시,동대문구,뇌병변,6급,159
201312,서울특별시,중랑구,지체,1급,290
201312,서울특별시,중랑구,시각,1급,250
201312,서울특별시,중랑구,청각,1급,29
201312,서울특별시,중랑구,지적,1급,268
201312,서울특별시,중랑구,뇌병변,1급,444
201312,서울특별시,중랑구,자폐성,1급,82
201312,서울특별시,중랑구,정신,1급,35
201312,서울특별시,중랑구,신장,1급,30
201312,서울특별시,중랑구,심장,1급,4
201312,서울특별시,중랑구,호흡기,1급,18
201312,서울특별시,중랑구,간,1급,5
201312,서울특별시,중랑구,안면,1급,2
201312,서울특별시,중랑구,지체,2급,590
201312,서울특별시,중랑구,시각,2급,44
201312,서울특별시,중랑구,청각,2급,357
201312,서울특별시,중랑구,언어,2급,11
201312,서울특별시,중랑구,지적,2급,372
201312,서울특별시,중랑구,뇌병변,2급,475
201312,서울특별시,중랑구,자폐성,2급,51
201312,서울특별시,중랑구,정신,2급,242
201312,서울특별시,중랑구,신장,2급,444
201312,서울특별시,중랑구,심장,2급,9
201312,서울특별시,중랑구,호흡기,2급,35
201312,서울특별시,중랑구,간,2급,8
201312,서울특별시,중랑구,뇌전증,2급,11
201312,서울특별시,중랑구,지체,3급,1266
201312,서울특별시,중랑구,시각,3급,82
201312,서울특별시,중랑구,청각,3급,297
201312,서울특별시,중랑구,언어,3급,54
201312,서울특별시,중랑구,지적,3급,496
201312,서울특별시,중랑구,뇌병변,3급,492
201312,서울특별시,중랑구,자폐성,3급,17
201312,서울특별시,중랑구,정신,3급,546
201312,서울특별시,중랑구,심장,3급,63
201312,서울특별시,중랑구,호흡기,3급,65
201312,서울특별시,중랑구,간,3급,8
201312,서울특별시,중랑구,안면,3급,6
201312,서울특별시,중랑구,장루.요루,3급,8
201312,서울특별시,중랑구,뇌전증,3급,18
201312,서울특별시,중랑구,지체,4급,2159
201312,서울특별시,중랑구,시각,4급,88
201312,서울특별시,중랑구,청각,4급,418
201312,서울특별시,중랑구,언어,4급,61
201312,서울특별시,중랑구,뇌병변,4급,260
201312,서울특별시,중랑구,신장,4급,5
201312,서울특별시,중랑구,간,4급,1
201312,서울특별시,중랑구,안면,4급,11
201312,서울특별시,중랑구,장루.요루,4급,71
201312,서울특별시,중랑구,뇌전증,4급,48
201312,서울특별시,중랑구,지체,5급,3239
201312,서울특별시,중랑구,시각,5급,152
201312,서울특별시,중랑구,청각,5급,466
201312,서울특별시,중랑구,뇌병변,5급,196
201312,서울특별시,중랑구,신장,5급,116
201312,서울특별시,중랑구,심장,5급,4
201312,서울특별시,중랑구,간,5급,65
201312,서울특별시,중랑구,장루.요루,5급,61
201312,서울특별시,중랑구,뇌전증,5급,6
201312,서울특별시,중랑구,지체,6급,3473
201312,서울특별시,중랑구,시각,6급,1423
201312,서울특별시,중랑구,청각,6급,297
201312,서울특별시,중랑구,뇌병변,6급,195
201312,서울특별시,성북구,지체,1급,246
201312,서울특별시,성북구,시각,1급,309
201312,서울특별시,성북구,청각,1급,39
201312,서울특별시,성북구,언어,1급,1
201312,서울특별시,성북구,지적,1급,284
201312,서울특별시,성북구,뇌병변,1급,527
201312,서울특별시,성북구,자폐성,1급,59
201312,서울특별시,성북구,정신,1급,37
201312,서울특별시,성북구,신장,1급,21
201312,서울특별시,성북구,심장,1급,3
201312,서울특별시,성북구,호흡기,1급,12
201312,서울특별시,성북구,간,1급,1
201312,서울특별시,성북구,뇌전증,1급,1
201312,서울특별시,성북구,지체,2급,468
201312,서울특별시,성북구,시각,2급,75
201312,서울특별시,성북구,청각,2급,329
201312,서울특별시,성북구,언어,2급,7
201312,서울특별시,성북구,지적,2급,305
201312,서울특별시,성북구,뇌병변,2급,497
201312,서울특별시,성북구,자폐성,2급,45
201312,서울특별시,성북구,정신,2급,183
201312,서울특별시,성북구,신장,2급,473
201312,서울특별시,성북구,심장,2급,10
201312,서울특별시,성북구,호흡기,2급,28
201312,서울특별시,성북구,간,2급,7
201312,서울특별시,성북구,안면,2급,4
201312,서울특별시,성북구,장루.요루,2급,1
201312,서울특별시,성북구,뇌전증,2급,5
201312,서울특별시,성북구,지체,3급,1079
201312,서울특별시,성북구,시각,3급,79
201312,서울특별시,성북구,청각,3급,268
201312,서울특별시,성북구,언어,3급,67
201312,서울특별시,성북구,지적,3급,392
201312,서울특별시,성북구,뇌병변,3급,507
201312,서울특별시,성북구,자폐성,3급,33
201312,서울특별시,성북구,정신,3급,453
201312,서울특별시,성북구,심장,3급,49
201312,서울특별시,성북구,호흡기,3급,58
201312,서울특별시,성북구,간,3급,8
201312,서울특별시,성북구,안면,3급,3
201312,서울특별시,성북구,장루.요루,3급,3
201312,서울특별시,성북구,뇌전증,3급,12
201312,서울특별시,성북구,지체,4급,2054
201312,서울특별시,성북구,시각,4급,96
201312,서울특별시,성북구,청각,4급,409
201312,서울특별시,성북구,언어,4급,86
201312,서울특별시,성북구,뇌병변,4급,291
201312,서울특별시,성북구,신장,4급,2
201312,서울특별시,성북구,심장,4급,1
201312,서울특별시,성북구,간,4급,1
201312,서울특별시,성북구,안면,4급,10
201312,서울특별시,성북구,장루.요루,4급,67
201312,서울특별시,성북구,뇌전증,4급,42
201312,서울특별시,성북구,지체,5급,3086
201312,서울특별시,성북구,시각,5급,140
201312,서울특별시,성북구,청각,5급,544
201312,서울특별시,성북구,뇌병변,5급,208
201312,서울특별시,성북구,신장,5급,143
201312,서울특별시,성북구,심장,5급,5
201312,서울특별시,성북구,호흡기,5급,2
201312,서울특별시,성북구,간,5급,75
201312,서울특별시,성북구,장루.요루,5급,61
201312,서울특별시,성북구,뇌전증,5급,1
201312,서울특별시,성북구,지체,6급,3100
201312,서울특별시,성북구,시각,6급,1389
201312,서울특별시,성북구,청각,6급,402
201312,서울특별시,성북구,뇌병변,6급,165
201312,서울특별시,강북구,지체,1급,264
201312,서울특별시,강북구,시각,1급,345
201312,서울특별시,강북구,청각,1급,64
201312,서울특별시,강북구,언어,1급,1
201312,서울특별시,강북구,지적,1급,284
201312,서울특별시,강북구,뇌병변,1급,450
201312,서울특별시,강북구,자폐성,1급,56
201312,서울특별시,강북구,정신,1급,14
201312,서울특별시,강북구,신장,1급,34
201312,서울특별시,강북구,호흡기,1급,18
201312,서울특별시,강북구,간,1급,4
201312,서울특별시,강북구,장루.요루,1급,1
201312,서울특별시,강북구,지체,2급,510
201312,서울특별시,강북구,시각,2급,57
201312,서울특별시,강북구,청각,2급,334
201312,서울특별시,강북구,언어,2급,8
201312,서울특별시,강북구,지적,2급,342
201312,서울특별시,강북구,뇌병변,2급,446
201312,서울특별시,강북구,자폐성,2급,31
201312,서울특별시,강북구,정신,2급,191
201312,서울특별시,강북구,신장,2급,457
201312,서울특별시,강북구,심장,2급,3
201312,서울특별시,강북구,호흡기,2급,29
201312,서울특별시,강북구,간,2급,4
201312,서울특별시,강북구,안면,2급,3
201312,서울특별시,강북구,뇌전증,2급,3
201312,서울특별시,강북구,지체,3급,1021
201312,서울특별시,강북구,시각,3급,99
201312,서울특별시,강북구,청각,3급,274
201312,서울특별시,강북구,언어,3급,43
201312,서울특별시,강북구,지적,3급,382
201312,서울특별시,강북구,뇌병변,3급,418
201312,서울특별시,강북구,자폐성,3급,14
201312,서울특별시,강북구,정신,3급,469
201312,서울특별시,강북구,신장,3급,1
201312,서울특별시,강북구,심장,3급,22
201312,서울특별시,강북구,호흡기,3급,73
201312,서울특별시,강북구,간,3급,11
201312,서울특별시,강북구,안면,3급,2
201312,서울특별시,강북구,장루.요루,3급,7
201312,서울특별시,강북구,뇌전증,3급,11
201312,서울특별시,강북구,지체,4급,1741
201312,서울특별시,강북구,시각,4급,102
201312,서울특별시,강북구,청각,4급,389
201312,서울특별시,강북구,언어,4급,70
201312,서울특별시,강북구,뇌병변,4급,236
201312,서울특별시,강북구,신장,4급,5
201312,서울특별시,강북구,간,4급,2
201312,서울특별시,강북구,안면,4급,10
201312,서울특별시,강북구,장루.요루,4급,58
201312,서울특별시,강북구,뇌전증,4급,33
201312,서울특별시,강북구,지체,5급,2592
201312,서울특별시,강북구,시각,5급,160
201312,서울특별시,강북구,청각,5급,433
201312,서울특별시,강북구,뇌병변,5급,201
201312,서울특별시,강북구,신장,5급,103
201312,서울특별시,강북구,심장,5급,3
201312,서울특별시,강북구,호흡기,5급,1
201312,서울특별시,강북구,간,5급,49
201312,서울특별시,강북구,장루.요루,5급,49
201312,서울특별시,강북구,뇌전증,5급,3
201312,서울특별시,강북구,지체,6급,2671
201312,서울특별시,강북구,시각,6급,1265
201312,서울특별시,강북구,청각,6급,348
201312,서울특별시,강북구,뇌병변,6급,163
201312,서울특별시,도봉구,지체,1급,196
201312,서울특별시,도봉구,시각,1급,255
201312,서울특별시,도봉구,청각,1급,33
201312,서울특별시,도봉구,언어,1급,2
201312,서울특별시,도봉구,지적,1급,250
201312,서울특별시,도봉구,뇌병변,1급,379
201312,서울특별시,도봉구,자폐성,1급,60
201312,서울특별시,도봉구,정신,1급,11
201312,서울특별시,도봉구,신장,1급,21
201312,서울특별시,도봉구,심장,1급,1
201312,서울특별시,도봉구,호흡기,1급,14
201312,서울특별시,도봉구,간,1급,5
201312,서울특별시,도봉구,안면,1급,3
201312,서울특별시,도봉구,뇌전증,1급,1
201312,서울특별시,도봉구,지체,2급,359
201312,서울특별시,도봉구,시각,2급,53
201312,서울특별시,도봉구,청각,2급,252
201312,서울특별시,도봉구,언어,2급,3
201312,서울특별시,도봉구,지적,2급,296
201312,서울특별시,도봉구,뇌병변,2급,398
201312,서울특별시,도봉구,자폐성,2급,39
201312,서울특별시,도봉구,정신,2급,171
201312,서울특별시,도봉구,신장,2급,376
201312,서울특별시,도봉구,심장,2급,7
201312,서울특별시,도봉구,호흡기,2급,21
201312,서울특별시,도봉구,간,2급,2
201312,서울특별시,도봉구,안면,2급,6
201312,서울특별시,도봉구,뇌전증,2급,1
201312,서울특별시,도봉구,지체,3급,775
201312,서울특별시,도봉구,시각,3급,65
201312,서울특별시,도봉구,청각,3급,217
201312,서울특별시,도봉구,언어,3급,43
201312,서울특별시,도봉구,지적,3급,364
201312,서울특별시,도봉구,뇌병변,3급,382
201312,서울특별시,도봉구,자폐성,3급,22
201312,서울특별시,도봉구,정신,3급,358
201312,서울특별시,도봉구,신장,3급,1
201312,서울특별시,도봉구,심장,3급,50
201312,서울특별시,도봉구,호흡기,3급,52
201312,서울특별시,도봉구,간,3급,2
201312,서울특별시,도봉구,안면,3급,2
201312,서울특별시,도봉구,장루.요루,3급,1
201312,서울특별시,도봉구,뇌전증,3급,17
201312,서울특별시,도봉구,지체,4급,1478
201312,서울특별시,도봉구,시각,4급,83
201312,서울특별시,도봉구,청각,4급,326
201312,서울특별시,도봉구,언어,4급,39
201312,서울특별시,도봉구,뇌병변,4급,217
201312,서울특별시,도봉구,신장,4급,2
201312,서울특별시,도봉구,간,4급,1
201312,서울특별시,도봉구,안면,4급,12
201312,서울특별시,도봉구,장루.요루,4급,64
201312,서울특별시,도봉구,뇌전증,4급,14
201312,서울특별시,도봉구,지체,5급,2286
