통계연월,통계시도명,통계시군구명,장애유형,장애등급,등록장애인수
201612,서울특별시,중구,정신,3급,172
201612,서울특별시,중구,심장,3급,11
201612,서울특별시,중구,호흡기,3급,16
201612,서울특별시,중구,안면,3급,2
201612,서울특별시,중구,장루.요루,3급,4
201612,서울특별시,중구,뇌전증,3급,6
201612,서울특별시,중구,지체,4급,624
201612,서울특별시,중구,시각,4급,36
201612,서울특별시,중구,청각,4급,150
201612,서울특별시,중구,언어,4급,12
201612,서울특별시,중구,뇌병변,4급,67
201612,서울특별시,중구,신장,4급,2
201612,서울특별시,중구,안면,4급,1
201612,서울특별시,중구,장루.요루,4급,27
201612,서울특별시,중구,뇌전증,4급,11
201612,서울특별시,중구,지체,5급,842
201612,서울특별시,중구,시각,5급,48
201612,서울특별시,중구,청각,5급,142
201612,서울특별시,중구,뇌병변,5급,86
201612,서울특별시,중구,신장,5급,36
201612,서울특별시,중구,심장,5급,1
201612,서울특별시,중구,간,5급,24
201612,서울특별시,중구,장루.요루,5급,13
201612,서울특별시,중구,뇌전증,5급,8
201612,서울특별시,중구,지체,6급,848
201612,서울특별시,중구,시각,6급,446
201612,서울특별시,중구,청각,6급,91
201612,서울특별시,중구,뇌병변,6급,83
201612,서울특별시,용산구,지체,1급,101
201612,서울특별시,용산구,시각,1급,145
201612,서울특별시,용산구,청각,1급,25
201612,서울특별시,용산구,언어,1급,2
201612,서울특별시,용산구,지적,1급,106
201612,서울특별시,용산구,뇌병변,1급,212
201612,서울특별시,용산구,자폐성,1급,37
201612,서울특별시,용산구,정신,1급,5
201612,서울특별시,용산구,신장,1급,11
201612,서울특별시,용산구,호흡기,1급,10
201612,서울특별시,용산구,지체,2급,182
201612,서울특별시,용산구,시각,2급,17
201612,서울특별시,용산구,청각,2급,137
201612,서울특별시,용산구,언어,2급,3
201612,서울특별시,용산구,지적,2급,162
201612,서울특별시,용산구,뇌병변,2급,163
201612,서울특별시,용산구,자폐성,2급,37
201612,서울특별시,용산구,정신,2급,58
201612,서울특별시,용산구,신장,2급,217
201612,서울특별시,용산구,심장,2급,1
201612,서울특별시,용산구,호흡기,2급,11
201612,서울특별시,용산구,간,2급,3
201612,서울특별시,용산구,안면,2급,2
201612,서울특별시,용산구,뇌전증,2급,1
201612,서울특별시,용산구,지체,3급,446
201612,서울특별시,용산구,시각,3급,31
201612,서울특별시,용산구,청각,3급,121
201612,서울특별시,용산구,언어,3급,32
201612,서울특별시,용산구,지적,3급,233
201612,서울특별시,용산구,뇌병변,3급,177
201612,서울특별시,용산구,자폐성,3급,12
201612,서울특별시,용산구,정신,3급,240
201612,서울특별시,용산구,심장,3급,16
201612,서울특별시,용산구,호흡기,3급,33
201612,서울특별시,용산구,간,3급,3
201612,서울특별시,용산구,안면,3급,3
201612,서울특별시,용산구,장루.요루,3급,8
201612,서울특별시,용산구,뇌전증,3급,3
201612,서울특별시,용산구,지체,4급,855
201612,서울특별시,용산구,시각,4급,58
201612,서울특별시,용산구,청각,4급,212
201612,서울특별시,용산구,언어,4급,27
201612,서울특별시,용산구,뇌병변,4급,106
201612,서울특별시,용산구,신장,4급,3
201612,서울특별시,용산구,간,4급,4
201612,서울특별시,용산구,안면,4급,5
201612,서울특별시,용산구,장루.요루,4급,39
201612,서울특별시,용산구,뇌전증,4급,15
201612,서울특별시,용산구,지체,5급,1184
201612,서울특별시,용산구,시각,5급,87
201612,서울특별시,용산구,청각,5급,252
201612,서울특별시,용산구,뇌병변,5급,100
201612,서울특별시,용산구,신장,5급,59
201612,서울특별시,용산구,심장,5급,3
201612,서울특별시,용산구,간,5급,42
201612,서울특별시,용산구,장루.요루,5급,20
201612,서울특별시,용산구,뇌전증,5급,4
201612,서울특별시,용산구,지체,6급,1203
201612,서울특별시,용산구,시각,6급,650
201612,서울특별시,용산구,청각,6급,157
201612,서울특별시,용산구,뇌병변,6급,98
201612,서울특별시,성동구,지체,1급,110
201612,서울특별시,성동구,시각,1급,143
201612,서울특별시,성동구,청각,1급,23
201612,서울특별시,성동구,지적,1급,145
201612,서울특별시,성동구,뇌병변,1급,238
201612,서울특별시,성동구,자폐성,1급,53
201612,서울특별시,성동구,정신,1급,10
201612,서울특별시,성동구,신장,1급,22
201612,서울특별시,성동구,호흡기,1급,14
201612,서울특별시,성동구,간,1급,1
201612,서울특별시,성동구,지체,2급,243
201612,서울특별시,성동구,시각,2급,23
201612,서울특별시,성동구,청각,2급,194
201612,서울특별시,성동구,언어,2급,8
201612,서울특별시,성동구,지적,2급,219
201612,서울특별시,성동구,뇌병변,2급,246
201612,서울특별시,성동구,자폐성,2급,54
201612,서울특별시,성동구,정신,2급,107
201612,서울특별시,성동구,신장,2급,288
201612,서울특별시,성동구,심장,2급,6
201612,서울특별시,성동구,호흡기,2급,27
201612,서울특별시,성동구,간,2급,4
201612,서울특별시,성동구,안면,2급,3
201612,서울특별시,성동구,장루.요루,2급,1
201612,서울특별시,성동구,뇌전증,2급,1
201612,서울특별시,성동구,지체,3급,663
201612,서울특별시,성동구,시각,3급,45
201612,서울특별시,성동구,청각,3급,172
201612,서울특별시,성동구,언어,3급,36
201612,서울특별시,성동구,지적,3급,291
201612,서울특별시,성동구,뇌병변,3급,262
201612,서울특별시,성동구,자폐성,3급,25
201612,서울특별시,성동구,정신,3급,322
201612,서울특별시,성동구,심장,3급,29
201612,서울특별시,성동구,호흡기,3급,52
201612,서울특별시,성동구,간,3급,4
201612,서울특별시,성동구,안면,3급,2
201612,서울특별시,성동구,장루.요루,3급,6
201612,서울특별시,성동구,뇌전증,3급,9
201612,서울특별시,성동구,지체,4급,1256
201612,서울특별시,성동구,시각,4급,56
201612,서울특별시,성동구,청각,4급,268
201612,서울특별시,성동구,언어,4급,57
201612,서울특별시,성동구,뇌병변,4급,183
201612,서울특별시,성동구,신장,4급,2
201612,서울특별시,성동구,간,4급,4
201612,서울특별시,성동구,안면,4급,8
201612,서울특별시,성동구,장루.요루,4급,59
201612,서울특별시,성동구,뇌전증,4급,20
201612,서울특별시,성동구,지체,5급,1831
201612,서울특별시,성동구,시각,5급,114
201612,서울특별시,성동구,청각,5급,349
201612,서울특별시,성동구,언어,5급,1
201612,서울특별시,성동구,뇌병변,5급,161
201612,서울특별시,성동구,신장,5급,94
201612,서울특별시,성동구,심장,5급,3
201612,서울특별시,성동구,호흡기,5급,1
201612,서울특별시,성동구,간,5급,67
201612,서울특별시,성동구,안면,5급,2
201612,서울특별시,성동구,장루.요루,5급,28
201612,서울특별시,성동구,뇌전증,5급,5
201612,서울특별시,성동구,지체,6급,1823
201612,서울특별시,성동구,시각,6급,826
201612,서울특별시,성동구,청각,6급,197
201612,서울특별시,성동구,뇌병변,6급,148
201612,서울특별시,광진구,지체,1급,153
201612,서울특별시,광진구,시각,1급,156
201612,서울특별시,광진구,청각,1급,25
201612,서울특별시,광진구,언어,1급,1
201612,서울특별시,광진구,지적,1급,197
201612,서울특별시,광진구,뇌병변,1급,265
201612,서울특별시,광진구,자폐성,1급,61
201612,서울특별시,광진구,정신,1급,12
201612,서울특별시,광진구,신장,1급,25
201612,서울특별시,광진구,호흡기,1급,8
201612,서울특별시,광진구,간,1급,6
201612,서울특별시,광진구,뇌전증,1급,1
201612,서울특별시,광진구,지체,2급,255
201612,서울특별시,광진구,시각,2급,25
201612,서울특별시,광진구,청각,2급,176
201612,서울특별시,광진구,언어,2급,7
201612,서울특별시,광진구,지적,2급,273
201612,서울특별시,광진구,뇌병변,2급,246
201612,서울특별시,광진구,자폐성,2급,49
201612,서울특별시,광진구,정신,2급,112
201612,서울특별시,광진구,신장,2급,368
201612,서울특별시,광진구,심장,2급,5
201612,서울특별시,광진구,호흡기,2급,19
201612,서울특별시,광진구,간,2급,5
201612,서울특별시,광진구,안면,2급,1
201612,서울특별시,광진구,장루.요루,2급,1
201612,서울특별시,광진구,뇌전증,2급,4
201612,서울특별시,광진구,지체,3급,680
201612,서울특별시,광진구,시각,3급,57
201612,서울특별시,광진구,청각,3급,177
201612,서울특별시,광진구,언어,3급,36
201612,서울특별시,광진구,지적,3급,298
201612,서울특별시,광진구,뇌병변,3급,305
201612,서울특별시,광진구,자폐성,3급,25
201612,서울특별시,광진구,정신,3급,391
201612,서울특별시,광진구,신장,3급,1
201612,서울특별시,광진구,심장,3급,30
201612,서울특별시,광진구,호흡기,3급,33
201612,서울특별시,광진구,간,3급,2
201612,서울특별시,광진구,안면,3급,4
201612,서울특별시,광진구,장루.요루,3급,7
201612,서울특별시,광진구,뇌전증,3급,6
201612,서울특별시,광진구,지체,4급,1159
201612,서울특별시,광진구,시각,4급,73
201612,서울특별시,광진구,청각,4급,346
201612,서울특별시,광진구,언어,4급,43
201612,서울특별시,광진구,뇌병변,4급,161
201612,서울특별시,광진구,신장,4급,2
201612,서울특별시,광진구,간,4급,2
201612,서울특별시,광진구,안면,4급,4
201612,서울특별시,광진구,장루.요루,4급,63
201612,서울특별시,광진구,뇌전증,4급,29
201612,서울특별시,광진구,지체,5급,1849
201612,서울특별시,광진구,시각,5급,113
201612,서울특별시,광진구,청각,5급,383
201612,서울특별시,광진구,뇌병변,5급,163
201612,서울특별시,광진구,신장,5급,121
201612,서울특별시,광진구,심장,5급,6
201612,서울특별시,광진구,간,5급,49
201612,서울특별시,광진구,안면,5급,1
201612,서울특별시,광진구,장루.요루,5급,24
201612,서울특별시,광진구,뇌전증,5급,9
201612,서울특별시,광진구,지체,6급,1988
201612,서울특별시,광진구,시각,6급,898
201612,서울특별시,광진구,청각,6급,219
201612,서울특별시,광진구,뇌병변,6급,143
201612,서울특별시,동대문구,지체,1급,165
201612,서울특별시,동대문구,시각,1급,194
201612,서울특별시,동대문구,청각,1급,28
201612,서울특별시,동대문구,지적,1급,212
201612,서울특별시,동대문구,뇌병변,1급,330
201612,서울특별시,동대문구,자폐성,1급,45
201612,서울특별시,동대문구,정신,1급,14
201612,서울특별시,동대문구,신장,1급,31
201612,서울특별시,동대문구,심장,1급,1
201612,서울특별시,동대문구,호흡기,1급,11
201612,서울특별시,동대문구,간,1급,6
201612,서울특별시,동대문구,뇌전증,1급,1
201612,서울특별시,동대문구,지체,2급,362
201612,서울특별시,동대문구,시각,2급,42
201612,서울특별시,동대문구,청각,2급,235
201612,서울특별시,동대문구,언어,2급,17
201612,서울특별시,동대문구,지적,2급,235
201612,서울특별시,동대문구,뇌병변,2급,333
201612,서울특별시,동대문구,자폐성,2급,61
201612,서울특별시,동대문구,정신,2급,153
201612,서울특별시,동대문구,신장,2급,419
201612,서울특별시,동대문구,심장,2급,3
201612,서울특별시,동대문구,호흡기,2급,29
201612,서울특별시,동대문구,간,2급,7
201612,서울특별시,동대문구,안면,2급,3
201612,서울특별시,동대문구,장루.요루,2급,1
201612,서울특별시,동대문구,뇌전증,2급,4
201612,서울특별시,동대문구,지체,3급,928
201612,서울특별시,동대문구,시각,3급,68
201612,서울특별시,동대문구,청각,3급,238
201612,서울특별시,동대문구,언어,3급,44
201612,서울특별시,동대문구,지적,3급,387
201612,서울특별시,동대문구,뇌병변,3급,402
201612,서울특별시,동대문구,자폐성,3급,20
201612,서울특별시,동대문구,정신,3급,481
201612,서울특별시,동대문구,신장,3급,1
201612,서울특별시,동대문구,심장,3급,45
201612,서울특별시,동대문구,호흡기,3급,47
201612,서울특별시,동대문구,간,3급,6
201612,서울특별시,동대문구,안면,3급,4
201612,서울특별시,동대문구,장루.요루,3급,5
201612,서울특별시,동대문구,뇌전증,3급,5
201612,서울특별시,동대문구,지체,4급,1714
201612,서울특별시,동대문구,시각,4급,95
201612,서울특별시,동대문구,청각,4급,383
201612,서울특별시,동대문구,언어,4급,47
201612,서울특별시,동대문구,뇌병변,4급,219
201612,서울특별시,동대문구,신장,4급,6
201612,서울특별시,동대문구,간,4급,1
201612,서울특별시,동대문구,안면,4급,10
201612,서울특별시,동대문구,장루.요루,4급,69
201612,서울특별시,동대문구,뇌전증,4급,31
201612,서울특별시,동대문구,지체,5급,2375
201612,서울특별시,동대문구,시각,5급,144
201612,서울특별시,동대문구,청각,5급,520
201612,서울특별시,동대문구,뇌병변,5급,189
201612,서울특별시,동대문구,신장,5급,123
201612,서울특별시,동대문구,심장,5급,5
201612,서울특별시,동대문구,호흡기,5급,1
201612,서울특별시,동대문구,간,5급,61
201612,서울특별시,동대문구,안면,5급,2
201612,서울특별시,동대문구,장루.요루,5급,31
201612,서울특별시,동대문구,뇌전증,5급,10
201612,서울특별시,동대문구,지체,6급,2706
201612,서울특별시,동대문구,시각,6급,1067
201612,서울특별시,동대문구,청각,6급,283
201612,서울특별시,동대문구,뇌병변,6급,194
201612,서울특별시,중랑구,지체,1급,283
201612,서울특별시,중랑구,시각,1급,248
201612,서울특별시,중랑구,청각,1급,36
201612,서울특별시,중랑구,지적,1급,266
201612,서울특별시,중랑구,뇌병변,1급,450
201612,서울특별시,중랑구,자폐성,1급,95
201612,서울특별시,중랑구,정신,1급,19
201612,서울특별시,중랑구,신장,1급,45
201612,서울특별시,중랑구,심장,1급,1
201612,서울특별시,중랑구,호흡기,1급,17
201612,서울특별시,중랑구,간,1급,2
201612,서울특별시,중랑구,안면,1급,2
201612,서울특별시,중랑구,지체,2급,526
201612,서울특별시,중랑구,시각,2급,36
201612,서울특별시,중랑구,청각,2급,324
201612,서울특별시,중랑구,언어,2급,19
201612,서울특별시,중랑구,지적,2급,404
201612,서울특별시,중랑구,뇌병변,2급,415
201612,서울특별시,중랑구,자폐성,2급,62
201612,서울특별시,중랑구,정신,2급,200
201612,서울특별시,중랑구,신장,2급,499
201612,서울특별시,중랑구,심장,2급,9
201612,서울특별시,중랑구,호흡기,2급,33
201612,서울특별시,중랑구,간,2급,7
201612,서울특별시,중랑구,안면,2급,1
201612,서울특별시,중랑구,뇌전증,2급,6
201612,서울특별시,중랑구,지체,3급,1184
201612,서울특별시,중랑구,시각,3급,88
201612,서울특별시,중랑구,청각,3급,288
201612,서울특별시,중랑구,언어,3급,62
201612,서울특별시,중랑구,지적,3급,529
201612,서울특별시,중랑구,뇌병변,3급,459
201612,서울특별시,중랑구,자폐성,3급,27
201612,서울특별시,중랑구,정신,3급,609
201612,서울특별시,중랑구,신장,3급,1
201612,서울특별시,중랑구,심장,3급,45
201612,서울특별시,중랑구,호흡기,3급,72
201612,서울특별시,중랑구,간,3급,10
201612,서울특별시,중랑구,안면,3급,5
201612,서울특별시,중랑구,장루.요루,3급,10
201612,서울특별시,중랑구,뇌전증,3급,14
201612,서울특별시,중랑구,지체,4급,2054
201612,서울특별시,중랑구,시각,4급,101
201612,서울특별시,중랑구,청각,4급,421
201612,서울특별시,중랑구,언어,4급,68
201612,서울특별시,중랑구,뇌병변,4급,264
201612,서울특별시,중랑구,신장,4급,7
201612,서울특별시,중랑구,심장,4급,1
201612,서울특별시,중랑구,간,4급,2
201612,서울특별시,중랑구,안면,4급,10
201612,서울특별시,중랑구,장루.요루,4급,84
201612,서울특별시,중랑구,뇌전증,4급,51
201612,서울특별시,중랑구,지체,5급,2914
201612,서울특별시,중랑구,시각,5급,157
201612,서울특별시,중랑구,청각,5급,515
201612,서울특별시,중랑구,뇌병변,5급,219
201612,서울특별시,중랑구,신장,5급,150
201612,서울특별시,중랑구,심장,5급,7
201612,서울특별시,중랑구,간,5급,72
201612,서울특별시,중랑구,장루.요루,5급,44
201612,서울특별시,중랑구,뇌전증,5급,12
201612,서울특별시,중랑구,지체,6급,3376
201612,서울특별시,중랑구,시각,6급,1420
201612,서울특별시,중랑구,청각,6급,293
201612,서울특별시,중랑구,뇌병변,6급,232
201612,서울특별시,성북구,지체,1급,208
201612,서울특별시,성북구,시각,1급,288
201612,서울특별시,성북구,청각,1급,40
201612,서울특별시,성북구,언어,1급,1
201612,서울특별시,성북구,지적,1급,256
201612,서울특별시,성북구,뇌병변,1급,473
201612,서울특별시,성북구,자폐성,1급,62
201612,서울특별시,성북구,정신,1급,17
201612,서울특별시,성북구,신장,1급,28
201612,서울특별시,성북구,심장,1급,3
201612,서울특별시,성북구,호흡기,1급,9
201612,서울특별시,성북구,간,1급,1
201612,서울특별시,성북구,뇌전증,1급,1
201612,서울특별시,성북구,지체,2급,366
201612,서울특별시,성북구,시각,2급,58
201612,서울특별시,성북구,청각,2급,282
201612,서울특별시,성북구,언어,2급,9
201612,서울특별시,성북구,지적,2급,338
201612,서울특별시,성북구,뇌병변,2급,382
201612,서울특별시,성북구,자폐성,2급,69
201612,서울특별시,성북구,정신,2급,130
201612,서울특별시,성북구,신장,2급,505
201612,서울특별시,성북구,심장,2급,5
201612,서울특별시,성북구,호흡기,2급,26
201612,서울특별시,성북구,간,2급,2
201612,서울특별시,성북구,안면,2급,5
201612,서울특별시,성북구,장루.요루,2급,3
201612,서울특별시,성북구,뇌전증,2급,1
201612,서울특별시,성북구,지체,3급,962
201612,서울특별시,성북구,시각,3급,55
201612,서울특별시,성북구,청각,3급,227
201612,서울특별시,성북구,언어,3급,64
201612,서울특별시,성북구,지적,3급,397
201612,서울특별시,성북구,뇌병변,3급,426
201612,서울특별시,성북구,자폐성,3급,33
201612,서울특별시,성북구,정신,3급,491
201612,서울특별시,성북구,심장,3급,20
201612,서울특별시,성북구,호흡기,3급,50
201612,서울특별시,성북구,간,3급,2
201612,서울특별시,성북구,안면,3급,3
201612,서울특별시,성북구,장루.요루,3급,9
201612,서울특별시,성북구,뇌전증,3급,5
201612,서울특별시,성북구,지체,4급,1778
201612,서울특별시,성북구,시각,4급,93
201612,서울특별시,성북구,청각,4급,403
201612,서울특별시,성북구,언어,4급,81
201612,서울특별시,성북구,뇌병변,4급,259
201612,서울특별시,성북구,신장,4급,8
201612,서울특별시,성북구,심장,4급,1
201612,서울특별시,성북구,간,4급,2
201612,서울특별시,성북구,안면,4급,9
201612,서울특별시,성북구,장루.요루,4급,77
201612,서울특별시,성북구,뇌전증,4급,33
201612,서울특별시,성북구,지체,5급,2672
201612,서울특별시,성북구,시각,5급,135
201612,서울특별시,성북구,청각,5급,538
201612,서울특별시,성북구,뇌병변,5급,245
201612,서울특별시,성북구,신장,5급,182
201612,서울특별시,성북구,심장,5급,4
201612,서울특별시,성북구,호흡기,5급,5
201612,서울특별시,성북구,간,5급,95
201612,서울특별시,성북구,장루.요루,5급,35
201612,서울특별시,성북구,뇌전증,5급,6
201612,서울특별시,성북구,지체,6급,2886
201612,서울특별시,성북구,시각,6급,1326
201612,서울특별시,성북구,청각,6급,362
201612,서울특별시,성북구,뇌병변,6급,208
201612,서울특별시,강북구,지체,1급,243
201612,서울특별시,강북구,시각,1급,378
201612,서울특별시,강북구,청각,1급,61
201612,서울특별시,강북구,언어,1급,1
201612,서울특별시,강북구,지적,1급,291
201612,서울특별시,강북구,뇌병변,1급,401
201612,서울특별시,강북구,자폐성,1급,53
201612,서울특별시,강북구,정신,1급,12
201612,서울특별시,강북구,신장,1급,38
201612,서울특별시,강북구,호흡기,1급,13
201612,서울특별시,강북구,간,1급,1
201612,서울특별시,강북구,뇌전증,1급,1
201612,서울특별시,강북구,지체,2급,473
201612,서울특별시,강북구,시각,2급,54
201612,서울특별시,강북구,청각,2급,324
201612,서울특별시,강북구,언어,2급,12
201612,서울특별시,강북구,지적,2급,388
201612,서울특별시,강북구,뇌병변,2급,393
201612,서울특별시,강북구,자폐성,2급,51
201612,서울특별시,강북구,정신,2급,170
201612,서울특별시,강북구,신장,2급,490
201612,서울특별시,강북구,심장,2급,7
201612,서울특별시,강북구,호흡기,2급,28
201612,서울특별시,강북구,간,2급,2
201612,서울특별시,강북구,안면,2급,3
201612,서울특별시,강북구,뇌전증,2급,1
201612,서울특별시,강북구,지체,3급,931
201612,서울특별시,강북구,시각,3급,86
201612,서울특별시,강북구,청각,3급,270
201612,서울특별시,강북구,언어,3급,45
201612,서울특별시,강북구,지적,3급,435
201612,서울특별시,강북구,뇌병변,3급,392
201612,서울특별시,강북구,자폐성,3급,21
201612,서울특별시,강북구,정신,3급,536
201612,서울특별시,강북구,신장,3급,1
201612,서울특별시,강북구,심장,3급,23
201612,서울특별시,강북구,호흡기,3급,61
201612,서울특별시,강북구,간,3급,3
201612,서울특별시,강북구,안면,3급,2
201612,서울특별시,강북구,장루.요루,3급,8
201612,서울특별시,강북구,뇌전증,3급,8
201612,서울특별시,강북구,지체,4급,1650
201612,서울특별시,강북구,시각,4급,96
201612,서울특별시,강북구,청각,4급,437
201612,서울특별시,강북구,언어,4급,79
201612,서울특별시,강북구,뇌병변,4급,233
201612,서울특별시,강북구,신장,4급,4
201612,서울특별시,강북구,심장,4급,1
201612,서울특별시,강북구,간,4급,2
201612,서울특별시,강북구,안면,4급,6
201612,서울특별시,강북구,장루.요루,4급,71
201612,서울특별시,강북구,뇌전증,4급,32
201612,서울특별시,강북구,지체,5급,2488
201612,서울특별시,강북구,시각,5급,156
201612,서울특별시,강북구,청각,5급,518
201612,서울특별시,강북구,뇌병변,5급,203
201612,서울특별시,강북구,신장,5급,112
201612,서울특별시,강북구,심장,5급,7
201612,서울특별시,강북구,호흡기,5급,1
201612,서울특별시,강북구,간,5급,67
201612,서울특별시,강북구,안면,5급,1
201612,서울특별시,강북구,장루.요루,5급,44
201612,서울특별시,강북구,뇌전증,5급,9
201612,서울특별시,강북구,지체,6급,2601
201612,서울특별시,강북구,시각,6급,1254
201612,서울특별시,강북구,청각,6급,353
201612,서울특별시,강북구,뇌병변,6급,202
201612,서울특별시,도봉구,지체,1급,192
201612,서울특별시,도봉구,시각,1급,264
201612,서울특별시,도봉구,청각,1급,34
201612,서울특별시,도봉구,언어,1급,1
201612,서울특별시,도봉구,지적,1급,266
201612,서울특별시,도봉구,뇌병변,1급,401
201612,서울특별시,도봉구,자폐성,1급,64
201612,서울특별시,도봉구,정신,1급,8
201612,서울특별시,도봉구,신장,1급,33
201612,서울특별시,도봉구,심장,1급,1
201612,서울특별시,도봉구,호흡기,1급,10
201612,서울특별시,도봉구,간,1급,5
201612,서울특별시,도봉구,안면,1급,2
201612,서울특별시,도봉구,뇌전증,1급,1
201612,서울특별시,도봉구,지체,2급,320
201612,서울특별시,도봉구,시각,2급,43
201612,서울특별시,도봉구,청각,2급,263
201612,서울특별시,도봉구,언어,2급,7
201612,서울특별시,도봉구,지적,2급,323
201612,서울특별시,도봉구,뇌병변,2급,336
201612,서울특별시,도봉구,자폐성,2급,52
201612,서울특별시,도봉구,정신,2급,136
201612,서울특별시,도봉구,신장,2급,420
201612,서울특별시,도봉구,심장,2급,5
201612,서울특별시,도봉구,호흡기,2급,23
201612,서울특별시,도봉구,간,2급,2
201612,서울특별시,도봉구,안면,2급,6
201612,서울특별시,도봉구,뇌전증,2급,2
201612,서울특별시,도봉구,지체,3급,774
201612,서울특별시,도봉구,시각,3급,58
201612,서울특별시,도봉구,청각,3급,198
201612,서울특별시,도봉구,언어,3급,40
201612,서울특별시,도봉구,지적,3급,410
201612,서울특별시,도봉구,뇌병변,3급,368
201612,서울특별시,도봉구,자폐성,3급,25
201612,서울특별시,도봉구,정신,3급,464
201612,서울특별시,도봉구,심장,3급,32
201612,서울특별시,도봉구,호흡기,3급,47
201612,서울특별시,도봉구,간,3급,3
201612,서울특별시,도봉구,안면,3급,5
201612,서울특별시,도봉구,장루.요루,3급,2
201612,서울특별시,도봉구,뇌전증,3급,7
201612,서울특별시,도봉구,지체,4급,1359
201612,서울특별시,도봉구,시각,4급,80
201612,서울특별시,도봉구,청각,4급,366
201612,서울특별시,도봉구,언어,4급,49
201612,서울특별시,도봉구,뇌병변,4급,222
201612,서울특별시,도봉구,신장,4급,2
201612,서울특별시,도봉구,안면,4급,8
201612,서울특별시,도봉구,장루.요루,4급,87
201612,서울특별시,도봉구,뇌전증,4급,19
201612,서울특별시,도봉구,지체,5급,2168
201612,서울특별시,도봉구,시각,5급,107
201612,서울특별시,도봉구,청각,5급,482
201612,서울특별시,도봉구,뇌병변,5급,207
