통계연월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
201912,서울특별시,중구,언어,심하지 않은 장애,14
201912,서울특별시,중구,뇌병변,심하지 않은 장애,244
201912,서울특별시,중구,신장,심하지 않은 장애,55
201912,서울특별시,중구,심장,심하지 않은 장애,1
201912,서울특별시,중구,호흡기,심하지 않은 장애,1
201912,서울특별시,중구,간,심하지 않은 장애,32
201912,서울특별시,중구,안면,심하지 않은 장애,1
201912,서울특별시,중구,장루.요루,심하지 않은 장애,34
201912,서울특별시,중구,뇌전증,심하지 않은 장애,18
201912,서울특별시,용산구,지체,심한 장애,609
201912,서울특별시,용산구,시각,심한 장애,196
201912,서울특별시,용산구,청각,심한 장애,267
201912,서울특별시,용산구,언어,심한 장애,38
201912,서울특별시,용산구,지적,심한 장애,530
201912,서울특별시,용산구,뇌병변,심한 장애,471
201912,서울특별시,용산구,자폐성,심한 장애,106
201912,서울특별시,용산구,정신,심한 장애,298
201912,서울특별시,용산구,신장,심한 장애,259
201912,서울특별시,용산구,심장,심한 장애,18
201912,서울특별시,용산구,호흡기,심한 장애,44
201912,서울특별시,용산구,간,심한 장애,2
201912,서울특별시,용산구,안면,심한 장애,2
201912,서울특별시,용산구,장루.요루,심한 장애,8
201912,서울특별시,용산구,뇌전증,심한 장애,3
201912,서울특별시,용산구,지체,심하지 않은 장애,2909
201912,서울특별시,용산구,시각,심하지 않은 장애,795
201912,서울특별시,용산구,청각,심하지 않은 장애,877
201912,서울특별시,용산구,언어,심하지 않은 장애,28
201912,서울특별시,용산구,뇌병변,심하지 않은 장애,333
201912,서울특별시,용산구,신장,심하지 않은 장애,84
201912,서울특별시,용산구,심장,심하지 않은 장애,4
201912,서울특별시,용산구,간,심하지 않은 장애,63
201912,서울특별시,용산구,안면,심하지 않은 장애,4
201912,서울특별시,용산구,장루.요루,심하지 않은 장애,60
201912,서울특별시,용산구,뇌전증,심하지 않은 장애,17
201912,서울특별시,성동구,지체,심한 장애,924
201912,서울특별시,성동구,시각,심한 장애,213
201912,서울특별시,성동구,청각,심한 장애,378
201912,서울특별시,성동구,언어,심한 장애,55
201912,서울특별시,성동구,지적,심한 장애,710
201912,서울특별시,성동구,뇌병변,심한 장애,701
201912,서울특별시,성동구,자폐성,심한 장애,174
201912,서울특별시,성동구,정신,심한 장애,436
201912,서울특별시,성동구,신장,심한 장애,356
201912,서울특별시,성동구,심장,심한 장애,32
201912,서울특별시,성동구,호흡기,심한 장애,91
201912,서울특별시,성동구,간,심한 장애,4
201912,서울특별시,성동구,안면,심한 장애,7
201912,서울특별시,성동구,장루.요루,심한 장애,8
201912,서울특별시,성동구,뇌전증,심한 장애,11
201912,서울특별시,성동구,지체,심하지 않은 장애,4536
201912,서울특별시,성동구,시각,심하지 않은 장애,980
201912,서울특별시,성동구,청각,심하지 않은 장애,1203
201912,서울특별시,성동구,언어,심하지 않은 장애,49
201912,서울특별시,성동구,뇌병변,심하지 않은 장애,518
201912,서울특별시,성동구,신장,심하지 않은 장애,106
201912,서울특별시,성동구,심장,심하지 않은 장애,5
201912,서울특별시,성동구,호흡기,심하지 않은 장애,3
201912,서울특별시,성동구,간,심하지 않은 장애,73
201912,서울특별시,성동구,안면,심하지 않은 장애,8
201912,서울특별시,성동구,장루.요루,심하지 않은 장애,77
201912,서울특별시,성동구,뇌전증,심하지 않은 장애,28
201912,서울특별시,광진구,지체,심한 장애,981
201912,서울특별시,광진구,시각,심한 장애,243
201912,서울특별시,광진구,청각,심한 장애,384
201912,서울특별시,광진구,언어,심한 장애,53
201912,서울특별시,광진구,지적,심한 장애,818
201912,서울특별시,광진구,뇌병변,심한 장애,756
201912,서울특별시,광진구,자폐성,심한 장애,167
201912,서울특별시,광진구,정신,심한 장애,521
201912,서울특별시,광진구,신장,심한 장애,437
201912,서울특별시,광진구,심장,심한 장애,29
201912,서울특별시,광진구,호흡기,심한 장애,63
201912,서울특별시,광진구,간,심한 장애,9
201912,서울특별시,광진구,안면,심한 장애,5
201912,서울특별시,광진구,장루.요루,심한 장애,13
201912,서울특별시,광진구,뇌전증,심한 장애,11
201912,서울특별시,광진구,지체,심하지 않은 장애,4819
201912,서울특별시,광진구,시각,심하지 않은 장애,1094
201912,서울특별시,광진구,청각,심하지 않은 장애,1272
201912,서울특별시,광진구,언어,심하지 않은 장애,41
201912,서울특별시,광진구,뇌병변,심하지 않은 장애,494
201912,서울특별시,광진구,신장,심하지 않은 장애,151
201912,서울특별시,광진구,심장,심하지 않은 장애,8
201912,서울특별시,광진구,간,심하지 않은 장애,59
201912,서울특별시,광진구,안면,심하지 않은 장애,3
201912,서울특별시,광진구,장루.요루,심하지 않은 장애,92
201912,서울특별시,광진구,뇌전증,심하지 않은 장애,38
201912,서울특별시,동대문구,지체,심한 장애,1288
201912,서울특별시,동대문구,시각,심한 장애,280
201912,서울특별시,동대문구,청각,심한 장애,482
201912,서울특별시,동대문구,언어,심한 장애,75
201912,서울특별시,동대문구,지적,심한 장애,895
201912,서울특별시,동대문구,뇌병변,심한 장애,982
201912,서울특별시,동대문구,자폐성,심한 장애,148
201912,서울특별시,동대문구,정신,심한 장애,634
201912,서울특별시,동대문구,신장,심한 장애,470
201912,서울특별시,동대문구,심장,심한 장애,34
201912,서울특별시,동대문구,호흡기,심한 장애,85
201912,서울특별시,동대문구,간,심한 장애,14
201912,서울특별시,동대문구,안면,심한 장애,5
201912,서울특별시,동대문구,장루.요루,심한 장애,4
201912,서울특별시,동대문구,뇌전증,심한 장애,12
201912,서울특별시,동대문구,지체,심하지 않은 장애,6265
201912,서울특별시,동대문구,시각,심하지 않은 장애,1271
201912,서울특별시,동대문구,청각,심하지 않은 장애,1778
201912,서울특별시,동대문구,언어,심하지 않은 장애,56
201912,서울특별시,동대문구,뇌병변,심하지 않은 장애,683
201912,서울특별시,동대문구,신장,심하지 않은 장애,166
201912,서울특별시,동대문구,심장,심하지 않은 장애,3
201912,서울특별시,동대문구,호흡기,심하지 않은 장애,1
201912,서울특별시,동대문구,간,심하지 않은 장애,86
201912,서울특별시,동대문구,안면,심하지 않은 장애,14
201912,서울특별시,동대문구,장루.요루,심하지 않은 장애,106
201912,서울특별시,동대문구,뇌전증,심하지 않은 장애,34
201912,서울특별시,중랑구,지체,심한 장애,1863
201912,서울특별시,중랑구,시각,심한 장애,378
201912,서울특별시,중랑구,청각,심한 장애,636
201912,서울특별시,중랑구,언어,심한 장애,98
201912,서울특별시,중랑구,지적,심한 장애,1288
201912,서울특별시,중랑구,뇌병변,심한 장애,1299
201912,서울특별시,중랑구,자폐성,심한 장애,215
201912,서울특별시,중랑구,정신,심한 장애,868
201912,서울특별시,중랑구,신장,심한 장애,671
201912,서울특별시,중랑구,심장,심한 장애,49
201912,서울특별시,중랑구,호흡기,심한 장애,129
201912,서울특별시,중랑구,간,심한 장애,10
201912,서울특별시,중랑구,안면,심한 장애,6
201912,서울특별시,중랑구,장루.요루,심한 장애,17
201912,서울특별시,중랑구,뇌전증,심한 장애,14
201912,서울특별시,중랑구,지체,심하지 않은 장애,7953
201912,서울특별시,중랑구,시각,심하지 않은 장애,1665
201912,서울특별시,중랑구,청각,심하지 않은 장애,1812
201912,서울특별시,중랑구,언어,심하지 않은 장애,77
201912,서울특별시,중랑구,뇌병변,심하지 않은 장애,821
201912,서울특별시,중랑구,신장,심하지 않은 장애,187
201912,서울특별시,중랑구,심장,심하지 않은 장애,9
201912,서울특별시,중랑구,호흡기,심하지 않은 장애,1
201912,서울특별시,중랑구,간,심하지 않은 장애,85
201912,서울특별시,중랑구,안면,심하지 않은 장애,10
201912,서울특별시,중랑구,장루.요루,심하지 않은 장애,144
201912,서울특별시,중랑구,뇌전증,심하지 않은 장애,56
201912,서울특별시,성북구,지체,심한 장애,1385
201912,서울특별시,성북구,시각,심한 장애,393
201912,서울특별시,성북구,청각,심한 장애,523
201912,서울특별시,성북구,언어,심한 장애,76
201912,서울특별시,성북구,지적,심한 장애,1061
201912,서울특별시,성북구,뇌병변,심한 장애,1123
201912,서울특별시,성북구,자폐성,심한 장애,214
201912,서울특별시,성북구,정신,심한 장애,654
201912,서울특별시,성북구,신장,심한 장애,588
201912,서울특별시,성북구,심장,심한 장애,27
201912,서울특별시,성북구,호흡기,심한 장애,77
201912,서울특별시,성북구,간,심한 장애,5
201912,서울특별시,성북구,안면,심한 장애,6
201912,서울특별시,성북구,장루.요루,심한 장애,11
201912,서울특별시,성북구,뇌전증,심한 장애,10
201912,서울특별시,성북구,지체,심하지 않은 장애,6685
201912,서울특별시,성북구,시각,심하지 않은 장애,1528
201912,서울특별시,성북구,청각,심하지 않은 장애,1978
201912,서울특별시,성북구,언어,심하지 않은 장애,78
201912,서울특별시,성북구,뇌병변,심하지 않은 장애,762
201912,서울특별시,성북구,신장,심하지 않은 장애,203
201912,서울특별시,성북구,심장,심하지 않은 장애,9
201912,서울특별시,성북구,호흡기,심하지 않은 장애,5
201912,서울특별시,성북구,간,심하지 않은 장애,131
201912,서울특별시,성북구,안면,심하지 않은 장애,12
201912,서울특별시,성북구,장루.요루,심하지 않은 장애,104
201912,서울특별시,성북구,뇌전증,심하지 않은 장애,39
201912,서울특별시,강북구,지체,심한 장애,1508
201912,서울특별시,강북구,시각,심한 장애,504
201912,서울특별시,강북구,청각,심한 장애,630
201912,서울특별시,강북구,언어,심한 장애,63
201912,서울특별시,강북구,지적,심한 장애,1185
201912,서울특별시,강북구,뇌병변,심한 장애,1074
201912,서울특별시,강북구,자폐성,심한 장애,149
201912,서울특별시,강북구,정신,심한 장애,731
201912,서울특별시,강북구,신장,심한 장애,568
201912,서울특별시,강북구,심장,심한 장애,28
201912,서울특별시,강북구,호흡기,심한 장애,97
201912,서울특별시,강북구,간,심한 장애,9
201912,서울특별시,강북구,안면,심한 장애,5
201912,서울특별시,강북구,장루.요루,심한 장애,15
201912,서울특별시,강북구,뇌전증,심한 장애,10
201912,서울특별시,강북구,지체,심하지 않은 장애,6364
201912,서울특별시,강북구,시각,심하지 않은 장애,1488
201912,서울특별시,강북구,청각,심하지 않은 장애,1926
201912,서울특별시,강북구,언어,심하지 않은 장애,82
201912,서울특별시,강북구,뇌병변,심하지 않은 장애,686
201912,서울특별시,강북구,신장,심하지 않은 장애,134
201912,서울특별시,강북구,심장,심하지 않은 장애,9
201912,서울특별시,강북구,호흡기,심하지 않은 장애,3
201912,서울특별시,강북구,간,심하지 않은 장애,83
201912,서울특별시,강북구,안면,심하지 않은 장애,5
201912,서울특별시,강북구,장루.요루,심하지 않은 장애,119
201912,서울특별시,강북구,뇌전증,심하지 않은 장애,42
201912,서울특별시,도봉구,지체,심한 장애,1187
201912,서울특별시,도봉구,시각,심한 장애,363
201912,서울특별시,도봉구,청각,심한 장애,516
201912,서울특별시,도봉구,언어,심한 장애,48
201912,서울특별시,도봉구,지적,심한 장애,1104
201912,서울특별시,도봉구,뇌병변,심한 장애,1000
201912,서울특별시,도봉구,자폐성,심한 장애,177
201912,서울특별시,도봉구,정신,심한 장애,625
201912,서울특별시,도봉구,신장,심한 장애,478
201912,서울특별시,도봉구,심장,심한 장애,29
201912,서울특별시,도봉구,호흡기,심한 장애,73
201912,서울특별시,도봉구,간,심한 장애,7
201912,서울특별시,도봉구,안면,심한 장애,8
201912,서울특별시,도봉구,장루.요루,심한 장애,7
201912,서울특별시,도봉구,뇌전증,심한 장애,12
201912,서울특별시,도봉구,지체,심하지 않은 장애,5733
201912,서울특별시,도봉구,시각,심하지 않은 장애,1288
201912,서울특별시,도봉구,청각,심하지 않은 장애,1641
201912,서울특별시,도봉구,언어,심하지 않은 장애,58
201912,서울특별시,도봉구,뇌병변,심하지 않은 장애,677
201912,서울특별시,도봉구,신장,심하지 않은 장애,156
201912,서울특별시,도봉구,심장,심하지 않은 장애,6
201912,서울특별시,도봉구,호흡기,심하지 않은 장애,2
201912,서울특별시,도봉구,간,심하지 않은 장애,87
201912,서울특별시,도봉구,안면,심하지 않은 장애,8
201912,서울특별시,도봉구,장루.요루,심하지 않은 장애,129
201912,서울특별시,도봉구,뇌전증,심하지 않은 장애,30
201912,서울특별시,노원구,지체,심한 장애,3019
201912,서울특별시,노원구,시각,심한 장애,728
201912,서울특별시,노원구,청각,심한 장애,999
201912,서울특별시,노원구,언어,심한 장애,127
201912,서울특별시,노원구,지적,심한 장애,2225
201912,서울특별시,노원구,뇌병변,심한 장애,2004
201912,서울특별시,노원구,자폐성,심한 장애,369
201912,서울특별시,노원구,정신,심한 장애,1464
201912,서울특별시,노원구,신장,심한 장애,818
201912,서울특별시,노원구,심장,심한 장애,86
201912,서울특별시,노원구,호흡기,심한 장애,148
201912,서울특별시,노원구,간,심한 장애,9
201912,서울특별시,노원구,안면,심한 장애,23
201912,서울특별시,노원구,장루.요루,심한 장애,18
201912,서울특별시,노원구,뇌전증,심한 장애,28
201912,서울특별시,노원구,지체,심하지 않은 장애,9092
201912,서울특별시,노원구,시각,심하지 않은 장애,2052
201912,서울특별시,노원구,청각,심하지 않은 장애,2480
201912,서울특별시,노원구,언어,심하지 않은 장애,102
201912,서울특별시,노원구,뇌병변,심하지 않은 장애,926
201912,서울특별시,노원구,신장,심하지 않은 장애,251
201912,서울특별시,노원구,심장,심하지 않은 장애,13
201912,서울특별시,노원구,호흡기,심하지 않은 장애,2
201912,서울특별시,노원구,간,심하지 않은 장애,95
201912,서울특별시,노원구,안면,심하지 않은 장애,11
201912,서울특별시,노원구,장루.요루,심하지 않은 장애,160
201912,서울특별시,노원구,뇌전증,심하지 않은 장애,85
201912,서울특별시,은평구,지체,심한 장애,1541
201912,서울특별시,은평구,시각,심한 장애,463
201912,서울특별시,은평구,청각,심한 장애,746
201912,서울특별시,은평구,언어,심한 장애,90
201912,서울특별시,은평구,지적,심한 장애,1738
201912,서울특별시,은평구,뇌병변,심한 장애,1391
201912,서울특별시,은평구,자폐성,심한 장애,308
201912,서울특별시,은평구,정신,심한 장애,1150
201912,서울특별시,은평구,신장,심한 장애,711
201912,서울특별시,은평구,심장,심한 장애,45
201912,서울특별시,은평구,호흡기,심한 장애,130
201912,서울특별시,은평구,간,심한 장애,10
201912,서울특별시,은평구,안면,심한 장애,8
201912,서울특별시,은평구,장루.요루,심한 장애,24
201912,서울특별시,은평구,뇌전증,심한 장애,11
201912,서울특별시,은평구,지체,심하지 않은 장애,7586
201912,서울특별시,은평구,시각,심하지 않은 장애,1882
201912,서울특별시,은평구,청각,심하지 않은 장애,2364
201912,서울특별시,은평구,언어,심하지 않은 장애,86
201912,서울특별시,은평구,뇌병변,심하지 않은 장애,813
201912,서울특별시,은평구,신장,심하지 않은 장애,163
201912,서울특별시,은평구,심장,심하지 않은 장애,9
201912,서울특별시,은평구,호흡기,심하지 않은 장애,4
201912,서울특별시,은평구,간,심하지 않은 장애,130
201912,서울특별시,은평구,안면,심하지 않은 장애,17
201912,서울특별시,은평구,장루.요루,심하지 않은 장애,140
201912,서울특별시,은평구,뇌전증,심하지 않은 장애,57
201912,서울특별시,서대문구,지체,심한 장애,936
201912,서울특별시,서대문구,시각,심한 장애,264
201912,서울특별시,서대문구,청각,심한 장애,404
201912,서울특별시,서대문구,언어,심한 장애,55
201912,서울특별시,서대문구,지적,심한 장애,811
201912,서울특별시,서대문구,뇌병변,심한 장애,839
201912,서울특별시,서대문구,자폐성,심한 장애,150
201912,서울특별시,서대문구,정신,심한 장애,513
201912,서울특별시,서대문구,신장,심한 장애,447
201912,서울특별시,서대문구,심장,심한 장애,25
201912,서울특별시,서대문구,호흡기,심한 장애,43
201912,서울특별시,서대문구,간,심한 장애,3
201912,서울특별시,서대문구,안면,심한 장애,2
201912,서울특별시,서대문구,장루.요루,심한 장애,19
201912,서울특별시,서대문구,뇌전증,심한 장애,11
201912,서울특별시,서대문구,지체,심하지 않은 장애,4613
201912,서울특별시,서대문구,시각,심하지 않은 장애,1072
201912,서울특별시,서대문구,청각,심하지 않은 장애,1415
201912,서울특별시,서대문구,언어,심하지 않은 장애,63
201912,서울특별시,서대문구,뇌병변,심하지 않은 장애,571
201912,서울특별시,서대문구,신장,심하지 않은 장애,132
201912,서울특별시,서대문구,심장,심하지 않은 장애,7
201912,서울특별시,서대문구,호흡기,심하지 않은 장애,4
201912,서울특별시,서대문구,간,심하지 않은 장애,89
201912,서울특별시,서대문구,안면,심하지 않은 장애,8
201912,서울특별시,서대문구,장루.요루,심하지 않은 장애,97
201912,서울특별시,서대문구,뇌전증,심하지 않은 장애,18
201912,서울특별시,마포구,지체,심한 장애,1099
201912,서울특별시,마포구,시각,심한 장애,339
201912,서울특별시,마포구,청각,심한 장애,476
201912,서울특별시,마포구,언어,심한 장애,47
201912,서울특별시,마포구,지적,심한 장애,856
201912,서울특별시,마포구,뇌병변,심한 장애,906
201912,서울특별시,마포구,자폐성,심한 장애,197
201912,서울특별시,마포구,정신,심한 장애,496
201912,서울특별시,마포구,신장,심한 장애,456
201912,서울특별시,마포구,심장,심한 장애,23
201912,서울특별시,마포구,호흡기,심한 장애,47
201912,서울특별시,마포구,간,심한 장애,9
201912,서울특별시,마포구,안면,심한 장애,5
201912,서울특별시,마포구,장루.요루,심한 장애,23
201912,서울특별시,마포구,뇌전증,심한 장애,11
201912,서울특별시,마포구,지체,심하지 않은 장애,4677
201912,서울특별시,마포구,시각,심하지 않은 장애,1122
201912,서울특별시,마포구,청각,심하지 않은 장애,1368
201912,서울특별시,마포구,언어,심하지 않은 장애,61
201912,서울특별시,마포구,뇌병변,심하지 않은 장애,528
201912,서울특별시,마포구,신장,심하지 않은 장애,161
201912,서울특별시,마포구,심장,심하지 않은 장애,10
201912,서울특별시,마포구,호흡기,심하지 않은 장애,2
201912,서울특별시,마포구,간,심하지 않은 장애,83
201912,서울특별시,마포구,안면,심하지 않은 장애,5
201912,서울특별시,마포구,장루.요루,심하지 않은 장애,86
201912,서울특별시,마포구,뇌전증,심하지 않은 장애,23
201912,서울특별시,양천구,지체,심한 장애,1472
201912,서울특별시,양천구,시각,심한 장애,336
201912,서울특별시,양천구,청각,심한 장애,681
201912,서울특별시,양천구,언어,심한 장애,85
201912,서울특별시,양천구,지적,심한 장애,1153
201912,서울특별시,양천구,뇌병변,심한 장애,1088
201912,서울특별시,양천구,자폐성,심한 장애,261
201912,서울특별시,양천구,정신,심한 장애,616
201912,서울특별시,양천구,신장,심한 장애,506
201912,서울특별시,양천구,심장,심한 장애,30
201912,서울특별시,양천구,호흡기,심한 장애,93
201912,서울특별시,양천구,간,심한 장애,10
201912,서울특별시,양천구,안면,심한 장애,8
201912,서울특별시,양천구,장루.요루,심한 장애,10
201912,서울특별시,양천구,뇌전증,심한 장애,12
201912,서울특별시,양천구,지체,심하지 않은 장애,6509
201912,서울특별시,양천구,시각,심하지 않은 장애,1378
201912,서울특별시,양천구,청각,심하지 않은 장애,1990
201912,서울특별시,양천구,언어,심하지 않은 장애,80
201912,서울특별시,양천구,뇌병변,심하지 않은 장애,667
201912,서울특별시,양천구,신장,심하지 않은 장애,177
201912,서울특별시,양천구,심장,심하지 않은 장애,16
201912,서울특별시,양천구,호흡기,심하지 않은 장애,1
201912,서울특별시,양천구,간,심하지 않은 장애,113
201912,서울특별시,양천구,안면,심하지 않은 장애,4
201912,서울특별시,양천구,장루.요루,심하지 않은 장애,120
201912,서울특별시,양천구,뇌전증,심하지 않은 장애,37
201912,서울특별시,강서구,지체,심한 장애,3107
201912,서울특별시,강서구,시각,심한 장애,731
201912,서울특별시,강서구,청각,심한 장애,1164
201912,서울특별시,강서구,언어,심한 장애,105
201912,서울특별시,강서구,지적,심한 장애,2025
201912,서울특별시,강서구,뇌병변,심한 장애,1952
201912,서울특별시,강서구,자폐성,심한 장애,355
201912,서울특별시,강서구,정신,심한 장애,1589
201912,서울특별시,강서구,신장,심한 장애,991
201912,서울특별시,강서구,심장,심한 장애,56
201912,서울특별시,강서구,호흡기,심한 장애,165
201912,서울특별시,강서구,간,심한 장애,16
201912,서울특별시,강서구,안면,심한 장애,19
201912,서울특별시,강서구,장루.요루,심한 장애,20
201912,서울특별시,강서구,뇌전증,심한 장애,34
201912,서울특별시,강서구,지체,심하지 않은 장애,9578
201912,서울특별시,강서구,시각,심하지 않은 장애,2103
201912,서울특별시,강서구,청각,심하지 않은 장애,2951
201912,서울특별시,강서구,언어,심하지 않은 장애,140
201912,서울특별시,강서구,뇌병변,심하지 않은 장애,1029
201912,서울특별시,강서구,신장,심하지 않은 장애,299
201912,서울특별시,강서구,심장,심하지 않은 장애,10
201912,서울특별시,강서구,호흡기,심하지 않은 장애,4
201912,서울특별시,강서구,간,심하지 않은 장애,142
201912,서울특별시,강서구,안면,심하지 않은 장애,17
201912,서울특별시,강서구,장루.요루,심하지 않은 장애,162
201912,서울특별시,강서구,뇌전증,심하지 않은 장애,86
201912,서울특별시,구로구,지체,심한 장애,1422
201912,서울특별시,구로구,시각,심한 장애,404
201912,서울특별시,구로구,청각,심한 장애,665
201912,서울특별시,구로구,언어,심한 장애,77
201912,서울특별시,구로구,지적,심한 장애,1205
201912,서울특별시,구로구,뇌병변,심한 장애,1079
201912,서울특별시,구로구,자폐성,심한 장애,275
201912,서울특별시,구로구,정신,심한 장애,634
201912,서울특별시,구로구,신장,심한 장애,579
201912,서울특별시,구로구,심장,심한 장애,44
201912,서울특별시,구로구,호흡기,심한 장애,92
201912,서울특별시,구로구,간,심한 장애,6
201912,서울특별시,구로구,안면,심한 장애,13
201912,서울특별시,구로구,장루.요루,심한 장애,7
201912,서울특별시,구로구,뇌전증,심한 장애,12
201912,서울특별시,구로구,지체,심하지 않은 장애,6909
201912,서울특별시,구로구,시각,심하지 않은 장애,1516
201912,서울특별시,구로구,청각,심하지 않은 장애,2015
201912,서울특별시,구로구,언어,심하지 않은 장애,75
201912,서울특별시,구로구,뇌병변,심하지 않은 장애,670
201912,서울특별시,구로구,신장,심하지 않은 장애,150
201912,서울특별시,구로구,심장,심하지 않은 장애,12
201912,서울특별시,구로구,호흡기,심하지 않은 장애,3
201912,서울특별시,구로구,간,심하지 않은 장애,89
201912,서울특별시,구로구,안면,심하지 않은 장애,14
201912,서울특별시,구로구,장루.요루,심하지 않은 장애,129
201912,서울특별시,구로구,뇌전증,심하지 않은 장애,39
201912,서울특별시,금천구,지체,심한 장애,986
201912,서울특별시,금천구,시각,심한 장애,209
201912,서울특별시,금천구,청각,심한 장애,445
201912,서울특별시,금천구,언어,심한 장애,41
201912,서울특별시,금천구,지적,심한 장애,767
201912,서울특별시,금천구,뇌병변,심한 장애,638
201912,서울특별시,금천구,자폐성,심한 장애,113
201912,서울특별시,금천구,정신,심한 장애,438
201912,서울특별시,금천구,신장,심한 장애,356
201912,서울특별시,금천구,심장,심한 장애,40
201912,서울특별시,금천구,호흡기,심한 장애,57
201912,서울특별시,금천구,안면,심한 장애,12
201912,서울특별시,금천구,장루.요루,심한 장애,7
201912,서울특별시,금천구,뇌전증,심한 장애,8
201912,서울특별시,금천구,지체,심하지 않은 장애,4293
201912,서울특별시,금천구,시각,심하지 않은 장애,958
201912,서울특별시,금천구,청각,심하지 않은 장애,1238
201912,서울특별시,금천구,언어,심하지 않은 장애,51
201912,서울특별시,금천구,뇌병변,심하지 않은 장애,456
201912,서울특별시,금천구,신장,심하지 않은 장애,90
201912,서울특별시,금천구,심장,심하지 않은 장애,5
201912,서울특별시,금천구,호흡기,심하지 않은 장애,2
201912,서울특별시,금천구,간,심하지 않은 장애,50
201912,서울특별시,금천구,안면,심하지 않은 장애,4
201912,서울특별시,금천구,장루.요루,심하지 않은 장애,78
201912,서울특별시,금천구,뇌전증,심하지 않은 장애,31
201912,서울특별시,영등포구,지체,심한 장애,1176
201912,서울특별시,영등포구,시각,심한 장애,290
201912,서울특별시,영등포구,청각,심한 장애,475
201912,서울특별시,영등포구,언어,심한 장애,63
201912,서울특별시,영등포구,지적,심한 장애,839
201912,서울특별시,영등포구,뇌병변,심한 장애,854
201912,서울특별시,영등포구,자폐성,심한 장애,194
201912,서울특별시,영등포구,정신,심한 장애,447
201912,서울특별시,영등포구,신장,심한 장애,498
201912,서울특별시,영등포구,심장,심한 장애,25
201912,서울특별시,영등포구,호흡기,심한 장애,61
201912,서울특별시,영등포구,간,심한 장애,4
201912,서울특별시,영등포구,안면,심한 장애,8
201912,서울특별시,영등포구,장루.요루,심한 장애,7
201912,서울특별시,영등포구,뇌전증,심한 장애,10
201912,서울특별시,영등포구,지체,심하지 않은 장애,5407
201912,서울특별시,영등포구,시각,심하지 않은 장애,1284
201912,서울특별시,영등포구,청각,심하지 않은 장애,1729
201912,서울특별시,영등포구,언어,심하지 않은 장애,61
201912,서울특별시,영등포구,뇌병변,심하지 않은 장애,620
201912,서울특별시,영등포구,신장,심하지 않은 장애,148
201912,서울특별시,영등포구,심장,심하지 않은 장애,7
201912,서울특별시,영등포구,간,심하지 않은 장애,72
201912,서울특별시,영등포구,안면,심하지 않은 장애,11
201912,서울특별시,영등포구,장루.요루,심하지 않은 장애,99
201912,서울특별시,영등포구,뇌전증,심하지 않은 장애,22
201912,서울특별시,동작구,지체,심한 장애,1141
201912,서울특별시,동작구,시각,심한 장애,373
201912,서울특별시,동작구,청각,심한 장애,640
201912,서울특별시,동작구,언어,심한 장애,69
201912,서울특별시,동작구,지적,심한 장애,902
201912,서울특별시,동작구,뇌병변,심한 장애,943
201912,서울특별시,동작구,자폐성,심한 장애,229
201912,서울특별시,동작구,정신,심한 장애,521
201912,서울특별시,동작구,신장,심한 장애,464
