통계연월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202012,서울특별시,동대문구,장루.요루,심하지 않은 장애,103
202012,서울특별시,동대문구,뇌전증,심하지 않은 장애,34
202012,서울특별시,중랑구,지체,심한 장애,1809
202012,서울특별시,중랑구,시각,심한 장애,388
202012,서울특별시,중랑구,청각,심한 장애,610
202012,서울특별시,중랑구,언어,심한 장애,93
202012,서울특별시,중랑구,지적,심한 장애,1305
202012,서울특별시,중랑구,뇌병변,심한 장애,1277
202012,서울특별시,중랑구,자폐성,심한 장애,237
202012,서울특별시,중랑구,정신,심한 장애,857
202012,서울특별시,중랑구,신장,심한 장애,717
202012,서울특별시,중랑구,심장,심한 장애,43
202012,서울특별시,중랑구,호흡기,심한 장애,131
202012,서울특별시,중랑구,간,심한 장애,8
202012,서울특별시,중랑구,안면,심한 장애,6
202012,서울특별시,중랑구,장루.요루,심한 장애,15
202012,서울특별시,중랑구,뇌전증,심한 장애,15
202012,서울특별시,중랑구,지체,심하지 않은 장애,7830
202012,서울특별시,중랑구,시각,심하지 않은 장애,1664
202012,서울특별시,중랑구,청각,심하지 않은 장애,1931
202012,서울특별시,중랑구,언어,심하지 않은 장애,83
202012,서울특별시,중랑구,뇌병변,심하지 않은 장애,841
202012,서울특별시,중랑구,신장,심하지 않은 장애,208
202012,서울특별시,중랑구,심장,심하지 않은 장애,9
202012,서울특별시,중랑구,간,심하지 않은 장애,92
202012,서울특별시,중랑구,안면,심하지 않은 장애,10
202012,서울특별시,중랑구,장루.요루,심하지 않은 장애,151
202012,서울특별시,중랑구,뇌전증,심하지 않은 장애,60
202012,서울특별시,성북구,지체,심한 장애,1345
202012,서울특별시,성북구,시각,심한 장애,389
202012,서울특별시,성북구,청각,심한 장애,486
202012,서울특별시,성북구,언어,심한 장애,79
202012,서울특별시,성북구,지적,심한 장애,1087
202012,서울특별시,성북구,뇌병변,심한 장애,1025
202012,서울특별시,성북구,자폐성,심한 장애,220
202012,서울특별시,성북구,정신,심한 장애,647
202012,서울특별시,성북구,신장,심한 장애,568
202012,서울특별시,성북구,심장,심한 장애,27
202012,서울특별시,성북구,호흡기,심한 장애,81
202012,서울특별시,성북구,간,심한 장애,5
202012,서울특별시,성북구,안면,심한 장애,6
202012,서울특별시,성북구,장루.요루,심한 장애,13
202012,서울특별시,성북구,뇌전증,심한 장애,12
202012,서울특별시,성북구,지체,심하지 않은 장애,6506
202012,서울특별시,성북구,시각,심하지 않은 장애,1546
202012,서울특별시,성북구,청각,심하지 않은 장애,2059
202012,서울특별시,성북구,언어,심하지 않은 장애,81
202012,서울특별시,성북구,뇌병변,심하지 않은 장애,776
202012,서울특별시,성북구,신장,심하지 않은 장애,219
202012,서울특별시,성북구,심장,심하지 않은 장애,9
202012,서울특별시,성북구,호흡기,심하지 않은 장애,9
202012,서울특별시,성북구,간,심하지 않은 장애,136
202012,서울특별시,성북구,안면,심하지 않은 장애,11
202012,서울특별시,성북구,장루.요루,심하지 않은 장애,107
202012,서울특별시,성북구,뇌전증,심하지 않은 장애,41
202012,서울특별시,강북구,지체,심한 장애,1459
202012,서울특별시,강북구,시각,심한 장애,478
202012,서울특별시,강북구,청각,심한 장애,603
202012,서울특별시,강북구,언어,심한 장애,63
202012,서울특별시,강북구,지적,심한 장애,1225
202012,서울특별시,강북구,뇌병변,심한 장애,1044
202012,서울특별시,강북구,자폐성,심한 장애,163
202012,서울특별시,강북구,정신,심한 장애,740
202012,서울특별시,강북구,신장,심한 장애,589
202012,서울특별시,강북구,심장,심한 장애,25
202012,서울특별시,강북구,호흡기,심한 장애,97
202012,서울특별시,강북구,간,심한 장애,7
202012,서울특별시,강북구,안면,심한 장애,2
202012,서울특별시,강북구,장루.요루,심한 장애,12
202012,서울특별시,강북구,뇌전증,심한 장애,11
202012,서울특별시,강북구,지체,심하지 않은 장애,6231
202012,서울특별시,강북구,시각,심하지 않은 장애,1462
202012,서울특별시,강북구,청각,심하지 않은 장애,2061
202012,서울특별시,강북구,언어,심하지 않은 장애,82
202012,서울특별시,강북구,뇌병변,심하지 않은 장애,701
202012,서울특별시,강북구,신장,심하지 않은 장애,139
202012,서울특별시,강북구,심장,심하지 않은 장애,10
202012,서울특별시,강북구,호흡기,심하지 않은 장애,4
202012,서울특별시,강북구,간,심하지 않은 장애,78
202012,서울특별시,강북구,안면,심하지 않은 장애,4
202012,서울특별시,강북구,장루.요루,심하지 않은 장애,113
202012,서울특별시,강북구,뇌전증,심하지 않은 장애,38
202012,서울특별시,도봉구,지체,심한 장애,1147
202012,서울특별시,도봉구,시각,심한 장애,345
202012,서울특별시,도봉구,청각,심한 장애,497
202012,서울특별시,도봉구,언어,심한 장애,47
202012,서울특별시,도봉구,지적,심한 장애,1117
202012,서울특별시,도봉구,뇌병변,심한 장애,964
202012,서울특별시,도봉구,자폐성,심한 장애,179
202012,서울특별시,도봉구,정신,심한 장애,647
202012,서울특별시,도봉구,신장,심한 장애,525
202012,서울특별시,도봉구,심장,심한 장애,31
202012,서울특별시,도봉구,호흡기,심한 장애,62
202012,서울특별시,도봉구,간,심한 장애,4
202012,서울특별시,도봉구,안면,심한 장애,9
202012,서울특별시,도봉구,장루.요루,심한 장애,7
202012,서울특별시,도봉구,뇌전증,심한 장애,12
202012,서울특별시,도봉구,지체,심하지 않은 장애,5570
202012,서울특별시,도봉구,시각,심하지 않은 장애,1289
202012,서울특별시,도봉구,청각,심하지 않은 장애,1766
202012,서울특별시,도봉구,언어,심하지 않은 장애,70
202012,서울특별시,도봉구,뇌병변,심하지 않은 장애,700
202012,서울특별시,도봉구,신장,심하지 않은 장애,170
202012,서울특별시,도봉구,심장,심하지 않은 장애,7
202012,서울특별시,도봉구,호흡기,심하지 않은 장애,4
202012,서울특별시,도봉구,간,심하지 않은 장애,90
202012,서울특별시,도봉구,안면,심하지 않은 장애,8
202012,서울특별시,도봉구,장루.요루,심하지 않은 장애,124
202012,서울특별시,도봉구,뇌전증,심하지 않은 장애,31
202012,서울특별시,노원구,지체,심한 장애,2945
202012,서울특별시,노원구,시각,심한 장애,727
202012,서울특별시,노원구,청각,심한 장애,975
202012,서울특별시,노원구,언어,심한 장애,136
202012,서울특별시,노원구,지적,심한 장애,2295
202012,서울특별시,노원구,뇌병변,심한 장애,1930
202012,서울특별시,노원구,자폐성,심한 장애,386
202012,서울특별시,노원구,정신,심한 장애,1494
202012,서울특별시,노원구,신장,심한 장애,845
202012,서울특별시,노원구,심장,심한 장애,79
202012,서울특별시,노원구,호흡기,심한 장애,149
202012,서울특별시,노원구,간,심한 장애,9
202012,서울특별시,노원구,안면,심한 장애,20
202012,서울특별시,노원구,장루.요루,심한 장애,23
202012,서울특별시,노원구,뇌전증,심한 장애,28
202012,서울특별시,노원구,지체,심하지 않은 장애,8864
202012,서울특별시,노원구,시각,심하지 않은 장애,2047
202012,서울특별시,노원구,청각,심하지 않은 장애,2610
202012,서울특별시,노원구,언어,심하지 않은 장애,111
202012,서울특별시,노원구,뇌병변,심하지 않은 장애,967
202012,서울특별시,노원구,신장,심하지 않은 장애,260
202012,서울특별시,노원구,심장,심하지 않은 장애,13
202012,서울특별시,노원구,호흡기,심하지 않은 장애,1
202012,서울특별시,노원구,간,심하지 않은 장애,102
202012,서울특별시,노원구,안면,심하지 않은 장애,12
202012,서울특별시,노원구,장루.요루,심하지 않은 장애,164
202012,서울특별시,노원구,뇌전증,심하지 않은 장애,86
202012,서울특별시,은평구,지체,심한 장애,1507
202012,서울특별시,은평구,시각,심한 장애,454
202012,서울특별시,은평구,청각,심한 장애,739
202012,서울특별시,은평구,언어,심한 장애,90
202012,서울특별시,은평구,지적,심한 장애,1786
202012,서울특별시,은평구,뇌병변,심한 장애,1369
202012,서울특별시,은평구,자폐성,심한 장애,333
202012,서울특별시,은평구,정신,심한 장애,1162
202012,서울특별시,은평구,신장,심한 장애,717
202012,서울특별시,은평구,심장,심한 장애,46
202012,서울특별시,은평구,호흡기,심한 장애,127
202012,서울특별시,은평구,간,심한 장애,11
202012,서울특별시,은평구,안면,심한 장애,10
202012,서울특별시,은평구,장루.요루,심한 장애,23
202012,서울특별시,은평구,뇌전증,심한 장애,10
202012,서울특별시,은평구,지체,심하지 않은 장애,7503
202012,서울특별시,은평구,시각,심하지 않은 장애,1904
202012,서울특별시,은평구,청각,심하지 않은 장애,2496
202012,서울특별시,은평구,언어,심하지 않은 장애,83
202012,서울특별시,은평구,뇌병변,심하지 않은 장애,867
202012,서울특별시,은평구,신장,심하지 않은 장애,165
202012,서울특별시,은평구,심장,심하지 않은 장애,9
202012,서울특별시,은평구,호흡기,심하지 않은 장애,3
202012,서울특별시,은평구,간,심하지 않은 장애,143
202012,서울특별시,은평구,안면,심하지 않은 장애,14
202012,서울특별시,은평구,장루.요루,심하지 않은 장애,144
202012,서울특별시,은평구,뇌전증,심하지 않은 장애,58
202012,서울특별시,서대문구,지체,심한 장애,922
202012,서울특별시,서대문구,시각,심한 장애,257
202012,서울특별시,서대문구,청각,심한 장애,404
202012,서울특별시,서대문구,언어,심한 장애,56
202012,서울특별시,서대문구,지적,심한 장애,788
202012,서울특별시,서대문구,뇌병변,심한 장애,811
202012,서울특별시,서대문구,자폐성,심한 장애,169
202012,서울특별시,서대문구,정신,심한 장애,530
202012,서울특별시,서대문구,신장,심한 장애,477
202012,서울특별시,서대문구,심장,심한 장애,29
202012,서울특별시,서대문구,호흡기,심한 장애,44
202012,서울특별시,서대문구,간,심한 장애,1
202012,서울특별시,서대문구,안면,심한 장애,2
202012,서울특별시,서대문구,장루.요루,심한 장애,16
202012,서울특별시,서대문구,뇌전증,심한 장애,9
202012,서울특별시,서대문구,지체,심하지 않은 장애,4527
202012,서울특별시,서대문구,시각,심하지 않은 장애,1061
202012,서울특별시,서대문구,청각,심하지 않은 장애,1441
202012,서울특별시,서대문구,언어,심하지 않은 장애,59
202012,서울특별시,서대문구,뇌병변,심하지 않은 장애,570
202012,서울특별시,서대문구,신장,심하지 않은 장애,137
202012,서울특별시,서대문구,심장,심하지 않은 장애,7
202012,서울특별시,서대문구,호흡기,심하지 않은 장애,3
202012,서울특별시,서대문구,간,심하지 않은 장애,97
202012,서울특별시,서대문구,안면,심하지 않은 장애,6
202012,서울특별시,서대문구,장루.요루,심하지 않은 장애,97
202012,서울특별시,서대문구,뇌전증,심하지 않은 장애,19
202012,서울특별시,마포구,지체,심한 장애,1073
202012,서울특별시,마포구,시각,심한 장애,345
202012,서울특별시,마포구,청각,심한 장애,458
202012,서울특별시,마포구,언어,심한 장애,52
202012,서울특별시,마포구,지적,심한 장애,848
202012,서울특별시,마포구,뇌병변,심한 장애,847
202012,서울특별시,마포구,자폐성,심한 장애,197
202012,서울특별시,마포구,정신,심한 장애,505
202012,서울특별시,마포구,신장,심한 장애,454
202012,서울특별시,마포구,심장,심한 장애,21
202012,서울특별시,마포구,호흡기,심한 장애,47
202012,서울특별시,마포구,간,심한 장애,7
202012,서울특별시,마포구,안면,심한 장애,5
202012,서울특별시,마포구,장루.요루,심한 장애,19
202012,서울특별시,마포구,뇌전증,심한 장애,10
202012,서울특별시,마포구,지체,심하지 않은 장애,4513
202012,서울특별시,마포구,시각,심하지 않은 장애,1134
202012,서울특별시,마포구,청각,심하지 않은 장애,1418
202012,서울특별시,마포구,언어,심하지 않은 장애,66
202012,서울특별시,마포구,뇌병변,심하지 않은 장애,529
202012,서울특별시,마포구,신장,심하지 않은 장애,164
202012,서울특별시,마포구,심장,심하지 않은 장애,10
202012,서울특별시,마포구,호흡기,심하지 않은 장애,5
202012,서울특별시,마포구,간,심하지 않은 장애,79
202012,서울특별시,마포구,안면,심하지 않은 장애,6
202012,서울특별시,마포구,장루.요루,심하지 않은 장애,100
202012,서울특별시,마포구,뇌전증,심하지 않은 장애,22
202012,서울특별시,양천구,지체,심한 장애,1448
202012,서울특별시,양천구,시각,심한 장애,323
202012,서울특별시,양천구,청각,심한 장애,669
202012,서울특별시,양천구,언어,심한 장애,86
202012,서울특별시,양천구,지적,심한 장애,1167
202012,서울특별시,양천구,뇌병변,심한 장애,1078
202012,서울특별시,양천구,자폐성,심한 장애,287
202012,서울특별시,양천구,정신,심한 장애,615
202012,서울특별시,양천구,신장,심한 장애,531
202012,서울특별시,양천구,심장,심한 장애,34
202012,서울특별시,양천구,호흡기,심한 장애,88
202012,서울특별시,양천구,간,심한 장애,9
202012,서울특별시,양천구,안면,심한 장애,8
202012,서울특별시,양천구,장루.요루,심한 장애,11
202012,서울특별시,양천구,뇌전증,심한 장애,9
202012,서울특별시,양천구,지체,심하지 않은 장애,6379
202012,서울특별시,양천구,시각,심하지 않은 장애,1397
202012,서울특별시,양천구,청각,심하지 않은 장애,2133
202012,서울특별시,양천구,언어,심하지 않은 장애,72
202012,서울특별시,양천구,뇌병변,심하지 않은 장애,717
202012,서울특별시,양천구,신장,심하지 않은 장애,187
202012,서울특별시,양천구,심장,심하지 않은 장애,18
202012,서울특별시,양천구,호흡기,심하지 않은 장애,3
202012,서울특별시,양천구,간,심하지 않은 장애,122
202012,서울특별시,양천구,안면,심하지 않은 장애,5
202012,서울특별시,양천구,장루.요루,심하지 않은 장애,114
202012,서울특별시,양천구,뇌전증,심하지 않은 장애,40
202012,서울특별시,강서구,지체,심한 장애,3001
202012,서울특별시,강서구,시각,심한 장애,717
202012,서울특별시,강서구,청각,심한 장애,1143
202012,서울특별시,강서구,언어,심한 장애,98
202012,서울특별시,강서구,지적,심한 장애,2010
202012,서울특별시,강서구,뇌병변,심한 장애,1895
202012,서울특별시,강서구,자폐성,심한 장애,372
202012,서울특별시,강서구,정신,심한 장애,1597
202012,서울특별시,강서구,신장,심한 장애,1040
202012,서울특별시,강서구,심장,심한 장애,51
202012,서울특별시,강서구,호흡기,심한 장애,159
202012,서울특별시,강서구,간,심한 장애,11
202012,서울특별시,강서구,안면,심한 장애,18
202012,서울특별시,강서구,장루.요루,심한 장애,17
202012,서울특별시,강서구,뇌전증,심한 장애,34
202012,서울특별시,강서구,지체,심하지 않은 장애,9252
202012,서울특별시,강서구,시각,심하지 않은 장애,2102
202012,서울특별시,강서구,청각,심하지 않은 장애,3272
202012,서울특별시,강서구,언어,심하지 않은 장애,140
202012,서울특별시,강서구,뇌병변,심하지 않은 장애,1041
202012,서울특별시,강서구,신장,심하지 않은 장애,311
202012,서울특별시,강서구,심장,심하지 않은 장애,11
202012,서울특별시,강서구,호흡기,심하지 않은 장애,8
202012,서울특별시,강서구,간,심하지 않은 장애,141
202012,서울특별시,강서구,안면,심하지 않은 장애,17
202012,서울특별시,강서구,장루.요루,심하지 않은 장애,164
202012,서울특별시,강서구,뇌전증,심하지 않은 장애,86
202012,서울특별시,구로구,지체,심한 장애,1410
202012,서울특별시,구로구,시각,심한 장애,395
202012,서울특별시,구로구,청각,심한 장애,658
202012,서울특별시,구로구,언어,심한 장애,76
202012,서울특별시,구로구,지적,심한 장애,1249
202012,서울특별시,구로구,뇌병변,심한 장애,1048
202012,서울특별시,구로구,자폐성,심한 장애,288
202012,서울특별시,구로구,정신,심한 장애,647
202012,서울특별시,구로구,신장,심한 장애,610
202012,서울특별시,구로구,심장,심한 장애,40
202012,서울특별시,구로구,호흡기,심한 장애,102
202012,서울특별시,구로구,간,심한 장애,4
202012,서울특별시,구로구,안면,심한 장애,13
202012,서울특별시,구로구,장루.요루,심한 장애,10
202012,서울특별시,구로구,뇌전증,심한 장애,11
202012,서울특별시,구로구,지체,심하지 않은 장애,6822
202012,서울특별시,구로구,시각,심하지 않은 장애,1493
202012,서울특별시,구로구,청각,심하지 않은 장애,2167
202012,서울특별시,구로구,언어,심하지 않은 장애,70
202012,서울특별시,구로구,뇌병변,심하지 않은 장애,701
202012,서울특별시,구로구,신장,심하지 않은 장애,161
202012,서울특별시,구로구,심장,심하지 않은 장애,14
202012,서울특별시,구로구,호흡기,심하지 않은 장애,3
202012,서울특별시,구로구,간,심하지 않은 장애,100
202012,서울특별시,구로구,안면,심하지 않은 장애,13
202012,서울특별시,구로구,장루.요루,심하지 않은 장애,121
202012,서울특별시,구로구,뇌전증,심하지 않은 장애,41
202012,서울특별시,금천구,지체,심한 장애,959
202012,서울특별시,금천구,시각,심한 장애,203
202012,서울특별시,금천구,청각,심한 장애,440
202012,서울특별시,금천구,언어,심한 장애,43
202012,서울특별시,금천구,지적,심한 장애,768
202012,서울특별시,금천구,뇌병변,심한 장애,610
202012,서울특별시,금천구,자폐성,심한 장애,123
202012,서울특별시,금천구,정신,심한 장애,431
202012,서울특별시,금천구,신장,심한 장애,381
202012,서울특별시,금천구,심장,심한 장애,32
202012,서울특별시,금천구,호흡기,심한 장애,56
202012,서울특별시,금천구,안면,심한 장애,11
202012,서울특별시,금천구,장루.요루,심한 장애,7
202012,서울특별시,금천구,뇌전증,심한 장애,11
202012,서울특별시,금천구,지체,심하지 않은 장애,4205
202012,서울특별시,금천구,시각,심하지 않은 장애,968
202012,서울특별시,금천구,청각,심하지 않은 장애,1358
202012,서울특별시,금천구,언어,심하지 않은 장애,46
202012,서울특별시,금천구,뇌병변,심하지 않은 장애,470
202012,서울특별시,금천구,신장,심하지 않은 장애,94
202012,서울특별시,금천구,심장,심하지 않은 장애,5
202012,서울특별시,금천구,호흡기,심하지 않은 장애,2
202012,서울특별시,금천구,간,심하지 않은 장애,51
202012,서울특별시,금천구,안면,심하지 않은 장애,5
202012,서울특별시,금천구,장루.요루,심하지 않은 장애,78
202012,서울특별시,금천구,뇌전증,심하지 않은 장애,33
202012,서울특별시,영등포구,지체,심한 장애,1148
202012,서울특별시,영등포구,시각,심한 장애,288
202012,서울특별시,영등포구,청각,심한 장애,468
202012,서울특별시,영등포구,언어,심한 장애,67
202012,서울특별시,영등포구,지적,심한 장애,849
202012,서울특별시,영등포구,뇌병변,심한 장애,810
202012,서울특별시,영등포구,자폐성,심한 장애,209
202012,서울특별시,영등포구,정신,심한 장애,457
202012,서울특별시,영등포구,신장,심한 장애,528
202012,서울특별시,영등포구,심장,심한 장애,27
202012,서울특별시,영등포구,호흡기,심한 장애,63
202012,서울특별시,영등포구,간,심한 장애,4
202012,서울특별시,영등포구,안면,심한 장애,8
202012,서울특별시,영등포구,장루.요루,심한 장애,9
202012,서울특별시,영등포구,뇌전증,심한 장애,9
202012,서울특별시,영등포구,지체,심하지 않은 장애,5364
202012,서울특별시,영등포구,시각,심하지 않은 장애,1263
202012,서울특별시,영등포구,청각,심하지 않은 장애,1865
202012,서울특별시,영등포구,언어,심하지 않은 장애,67
202012,서울특별시,영등포구,뇌병변,심하지 않은 장애,632
202012,서울특별시,영등포구,신장,심하지 않은 장애,168
202012,서울특별시,영등포구,심장,심하지 않은 장애,8
202012,서울특별시,영등포구,간,심하지 않은 장애,83
202012,서울특별시,영등포구,안면,심하지 않은 장애,12
202012,서울특별시,영등포구,장루.요루,심하지 않은 장애,106
202012,서울특별시,영등포구,뇌전증,심하지 않은 장애,25
202012,서울특별시,동작구,지체,심한 장애,1108
202012,서울특별시,동작구,시각,심한 장애,367
202012,서울특별시,동작구,청각,심한 장애,601
202012,서울특별시,동작구,언어,심한 장애,74
202012,서울특별시,동작구,지적,심한 장애,901
202012,서울특별시,동작구,뇌병변,심한 장애,887
202012,서울특별시,동작구,자폐성,심한 장애,231
202012,서울특별시,동작구,정신,심한 장애,526
202012,서울특별시,동작구,신장,심한 장애,467
