통계연월,통계시도명,통계시군구명,장애유형,장애등급,등록장애인수
201412,서울특별시,용산구,뇌병변,4급,113
201412,서울특별시,용산구,신장,4급,2
201412,서울특별시,용산구,간,4급,2
201412,서울특별시,용산구,안면,4급,6
201412,서울특별시,용산구,장루.요루,4급,34
201412,서울특별시,용산구,뇌전증,4급,13
201412,서울특별시,용산구,지체,5급,1295
201412,서울특별시,용산구,시각,5급,89
201412,서울특별시,용산구,청각,5급,224
201412,서울특별시,용산구,뇌병변,5급,99
201412,서울특별시,용산구,신장,5급,48
201412,서울특별시,용산구,심장,5급,5
201412,서울특별시,용산구,간,5급,35
201412,서울특별시,용산구,장루.요루,5급,21
201412,서울특별시,용산구,뇌전증,5급,3
201412,서울특별시,용산구,지체,6급,1292
201412,서울특별시,용산구,시각,6급,678
201412,서울특별시,용산구,청각,6급,164
201412,서울특별시,용산구,뇌병변,6급,95
201412,서울특별시,성동구,지체,1급,104
201412,서울특별시,성동구,시각,1급,143
201412,서울특별시,성동구,청각,1급,23
201412,서울특별시,성동구,언어,1급,1
201412,서울특별시,성동구,지적,1급,157
201412,서울특별시,성동구,뇌병변,1급,238
201412,서울특별시,성동구,자폐성,1급,55
201412,서울특별시,성동구,정신,1급,12
201412,서울특별시,성동구,신장,1급,14
201412,서울특별시,성동구,호흡기,1급,16
201412,서울특별시,성동구,간,1급,1
201412,서울특별시,성동구,지체,2급,258
201412,서울특별시,성동구,시각,2급,24
201412,서울특별시,성동구,청각,2급,213
201412,서울특별시,성동구,언어,2급,9
201412,서울특별시,성동구,지적,2급,195
201412,서울특별시,성동구,뇌병변,2급,272
201412,서울특별시,성동구,자폐성,2급,46
201412,서울특별시,성동구,정신,2급,116
201412,서울특별시,성동구,신장,2급,293
201412,서울특별시,성동구,심장,2급,8
201412,서울특별시,성동구,호흡기,2급,24
201412,서울특별시,성동구,간,2급,5
201412,서울특별시,성동구,안면,2급,3
201412,서울특별시,성동구,장루.요루,2급,1
201412,서울특별시,성동구,뇌전증,2급,3
201412,서울특별시,성동구,지체,3급,708
201412,서울특별시,성동구,시각,3급,50
201412,서울특별시,성동구,청각,3급,176
201412,서울특별시,성동구,언어,3급,37
201412,서울특별시,성동구,지적,3급,266
201412,서울특별시,성동구,뇌병변,3급,289
201412,서울특별시,성동구,자폐성,3급,18
201412,서울특별시,성동구,정신,3급,289
201412,서울특별시,성동구,심장,3급,40
201412,서울특별시,성동구,호흡기,3급,41
201412,서울특별시,성동구,간,3급,5
201412,서울특별시,성동구,안면,3급,2
201412,서울특별시,성동구,장루.요루,3급,6
201412,서울특별시,성동구,뇌전증,3급,7
201412,서울특별시,성동구,지체,4급,1371
201412,서울특별시,성동구,시각,4급,50
201412,서울특별시,성동구,청각,4급,269
201412,서울특별시,성동구,언어,4급,48
201412,서울특별시,성동구,뇌병변,4급,185
201412,서울특별시,성동구,신장,4급,2
201412,서울특별시,성동구,간,4급,3
201412,서울특별시,성동구,안면,4급,8
201412,서울특별시,성동구,장루.요루,4급,51
201412,서울특별시,성동구,뇌전증,4급,24
201412,서울특별시,성동구,지체,5급,1910
201412,서울특별시,성동구,시각,5급,122
201412,서울특별시,성동구,청각,5급,300
201412,서울특별시,성동구,언어,5급,1
201412,서울특별시,성동구,뇌병변,5급,136
201412,서울특별시,성동구,신장,5급,83
201412,서울특별시,성동구,심장,5급,3
201412,서울특별시,성동구,간,5급,54
201412,서울특별시,성동구,안면,5급,1
201412,서울특별시,성동구,장루.요루,5급,29
201412,서울특별시,성동구,뇌전증,5급,4
201412,서울특별시,성동구,지체,6급,1861
201412,서울특별시,성동구,시각,6급,820
201412,서울특별시,성동구,청각,6급,201
201412,서울특별시,성동구,뇌병변,6급,145
201412,서울특별시,광진구,지체,1급,153
201412,서울특별시,광진구,시각,1급,155
201412,서울특별시,광진구,청각,1급,30
201412,서울특별시,광진구,언어,1급,1
201412,서울특별시,광진구,지적,1급,197
201412,서울특별시,광진구,뇌병변,1급,280
201412,서울특별시,광진구,자폐성,1급,64
201412,서울특별시,광진구,정신,1급,13
201412,서울특별시,광진구,신장,1급,23
201412,서울특별시,광진구,심장,1급,1
201412,서울특별시,광진구,호흡기,1급,9
201412,서울특별시,광진구,간,1급,4
201412,서울특별시,광진구,안면,1급,1
201412,서울특별시,광진구,뇌전증,1급,1
201412,서울특별시,광진구,지체,2급,268
201412,서울특별시,광진구,시각,2급,29
201412,서울특별시,광진구,청각,2급,188
201412,서울특별시,광진구,언어,2급,5
201412,서울특별시,광진구,지적,2급,273
201412,서울특별시,광진구,뇌병변,2급,277
201412,서울특별시,광진구,자폐성,2급,42
201412,서울특별시,광진구,정신,2급,122
201412,서울특별시,광진구,신장,2급,354
201412,서울특별시,광진구,심장,2급,5
201412,서울특별시,광진구,호흡기,2급,14
201412,서울특별시,광진구,간,2급,4
201412,서울특별시,광진구,안면,2급,2
201412,서울특별시,광진구,뇌전증,2급,7
201412,서울특별시,광진구,지체,3급,734
201412,서울특별시,광진구,시각,3급,61
201412,서울특별시,광진구,청각,3급,168
201412,서울특별시,광진구,언어,3급,32
201412,서울특별시,광진구,지적,3급,279
201412,서울특별시,광진구,뇌병변,3급,331
201412,서울특별시,광진구,자폐성,3급,21
201412,서울특별시,광진구,정신,3급,356
201412,서울특별시,광진구,신장,3급,1
201412,서울특별시,광진구,심장,3급,32
201412,서울특별시,광진구,호흡기,3급,33
201412,서울특별시,광진구,간,3급,5
201412,서울특별시,광진구,안면,3급,3
201412,서울특별시,광진구,장루.요루,3급,8
201412,서울특별시,광진구,뇌전증,3급,12
201412,서울특별시,광진구,지체,4급,1271
201412,서울특별시,광진구,시각,4급,70
201412,서울특별시,광진구,청각,4급,304
201412,서울특별시,광진구,언어,4급,42
201412,서울특별시,광진구,뇌병변,4급,160
201412,서울특별시,광진구,신장,4급,3
201412,서울특별시,광진구,간,4급,2
201412,서울특별시,광진구,안면,4급,3
201412,서울특별시,광진구,장루.요루,4급,55
201412,서울특별시,광진구,뇌전증,4급,33
201412,서울특별시,광진구,지체,5급,1950
201412,서울특별시,광진구,시각,5급,119
201412,서울특별시,광진구,청각,5급,347
201412,서울특별시,광진구,뇌병변,5급,153
201412,서울특별시,광진구,신장,5급,108
201412,서울특별시,광진구,심장,5급,5
201412,서울특별시,광진구,간,5급,49
201412,서울특별시,광진구,장루.요루,5급,38
201412,서울특별시,광진구,뇌전증,5급,5
201412,서울특별시,광진구,지체,6급,2073
201412,서울특별시,광진구,시각,6급,914
201412,서울특별시,광진구,청각,6급,222
201412,서울특별시,광진구,뇌병변,6급,136
201412,서울특별시,동대문구,지체,1급,175
201412,서울특별시,동대문구,시각,1급,204
201412,서울특별시,동대문구,청각,1급,25
201412,서울특별시,동대문구,지적,1급,214
201412,서울특별시,동대문구,뇌병변,1급,345
201412,서울특별시,동대문구,자폐성,1급,42
201412,서울특별시,동대문구,정신,1급,12
201412,서울특별시,동대문구,신장,1급,30
201412,서울특별시,동대문구,심장,1급,1
201412,서울특별시,동대문구,호흡기,1급,13
201412,서울특별시,동대문구,간,1급,5
201412,서울특별시,동대문구,뇌전증,1급,1
201412,서울특별시,동대문구,지체,2급,393
201412,서울특별시,동대문구,시각,2급,45
201412,서울특별시,동대문구,청각,2급,236
201412,서울특별시,동대문구,언어,2급,15
201412,서울특별시,동대문구,지적,2급,235
201412,서울특별시,동대문구,뇌병변,2급,370
201412,서울특별시,동대문구,자폐성,2급,50
201412,서울특별시,동대문구,정신,2급,173
201412,서울특별시,동대문구,신장,2급,405
201412,서울특별시,동대문구,심장,2급,9
201412,서울특별시,동대문구,호흡기,2급,22
201412,서울특별시,동대문구,간,2급,8
201412,서울특별시,동대문구,안면,2급,5
201412,서울특별시,동대문구,장루.요루,2급,1
201412,서울특별시,동대문구,뇌전증,2급,2
201412,서울특별시,동대문구,지체,3급,943
201412,서울특별시,동대문구,시각,3급,87
201412,서울특별시,동대문구,청각,3급,241
201412,서울특별시,동대문구,언어,3급,43
201412,서울특별시,동대문구,지적,3급,370
201412,서울특별시,동대문구,뇌병변,3급,436
201412,서울특별시,동대문구,자폐성,3급,22
201412,서울특별시,동대문구,정신,3급,449
201412,서울특별시,동대문구,신장,3급,1
201412,서울특별시,동대문구,심장,3급,57
201412,서울특별시,동대문구,호흡기,3급,53
201412,서울특별시,동대문구,간,3급,6
201412,서울특별시,동대문구,안면,3급,5
201412,서울특별시,동대문구,장루.요루,3급,7
201412,서울특별시,동대문구,뇌전증,3급,7
201412,서울특별시,동대문구,지체,4급,1811
201412,서울특별시,동대문구,시각,4급,109
201412,서울특별시,동대문구,청각,4급,382
201412,서울특별시,동대문구,언어,4급,49
201412,서울특별시,동대문구,뇌병변,4급,231
201412,서울특별시,동대문구,신장,4급,6
201412,서울특별시,동대문구,심장,4급,1
201412,서울특별시,동대문구,안면,4급,8
201412,서울특별시,동대문구,장루.요루,4급,58
201412,서울특별시,동대문구,뇌전증,4급,41
201412,서울특별시,동대문구,지체,5급,2544
201412,서울특별시,동대문구,시각,5급,150
201412,서울특별시,동대문구,청각,5급,455
201412,서울특별시,동대문구,뇌병변,5급,182
201412,서울특별시,동대문구,신장,5급,120
201412,서울특별시,동대문구,심장,5급,5
201412,서울특별시,동대문구,호흡기,5급,2
201412,서울특별시,동대문구,간,5급,57
201412,서울특별시,동대문구,안면,5급,2
201412,서울특별시,동대문구,장루.요루,5급,40
201412,서울특별시,동대문구,뇌전증,5급,9
201412,서울특별시,동대문구,지체,6급,2762
201412,서울특별시,동대문구,시각,6급,1084
201412,서울특별시,동대문구,청각,6급,267
201412,서울특별시,동대문구,뇌병변,6급,179
201412,서울특별시,중랑구,지체,1급,292
201412,서울특별시,중랑구,시각,1급,247
201412,서울특별시,중랑구,청각,1급,23
201412,서울특별시,중랑구,지적,1급,273
201412,서울특별시,중랑구,뇌병변,1급,442
201412,서울특별시,중랑구,자폐성,1급,87
201412,서울특별시,중랑구,정신,1급,29
201412,서울특별시,중랑구,신장,1급,40
201412,서울특별시,중랑구,심장,1급,1
201412,서울특별시,중랑구,호흡기,1급,15
201412,서울특별시,중랑구,간,1급,6
201412,서울특별시,중랑구,안면,1급,2
201412,서울특별시,중랑구,뇌전증,1급,1
201412,서울특별시,중랑구,지체,2급,583
201412,서울특별시,중랑구,시각,2급,37
201412,서울특별시,중랑구,청각,2급,356
201412,서울특별시,중랑구,언어,2급,17
201412,서울특별시,중랑구,지적,2급,375
201412,서울특별시,중랑구,뇌병변,2급,456
201412,서울특별시,중랑구,자폐성,2급,56
201412,서울특별시,중랑구,정신,2급,237
201412,서울특별시,중랑구,신장,2급,443
201412,서울특별시,중랑구,심장,2급,7
201412,서울특별시,중랑구,호흡기,2급,31
201412,서울특별시,중랑구,간,2급,9
201412,서울특별시,중랑구,안면,2급,1
201412,서울특별시,중랑구,뇌전증,2급,9
201412,서울특별시,중랑구,지체,3급,1246
201412,서울특별시,중랑구,시각,3급,81
201412,서울특별시,중랑구,청각,3급,293
201412,서울특별시,중랑구,언어,3급,59
201412,서울특별시,중랑구,지적,3급,512
201412,서울특별시,중랑구,뇌병변,3급,480
201412,서울특별시,중랑구,자폐성,3급,20
201412,서울특별시,중랑구,정신,3급,569
201412,서울특별시,중랑구,심장,3급,60
201412,서울특별시,중랑구,호흡기,3급,64
201412,서울특별시,중랑구,간,3급,9
201412,서울특별시,중랑구,안면,3급,8
201412,서울특별시,중랑구,장루.요루,3급,9
201412,서울특별시,중랑구,뇌전증,3급,16
201412,서울특별시,중랑구,지체,4급,2137
201412,서울특별시,중랑구,시각,4급,85
201412,서울특별시,중랑구,청각,4급,404
201412,서울특별시,중랑구,언어,4급,60
201412,서울특별시,중랑구,뇌병변,4급,264
201412,서울특별시,중랑구,신장,4급,5
201412,서울특별시,중랑구,간,4급,1
201412,서울특별시,중랑구,안면,4급,13
201412,서울특별시,중랑구,장루.요루,4급,77
201412,서울특별시,중랑구,뇌전증,4급,48
201412,서울특별시,중랑구,지체,5급,3165
201412,서울특별시,중랑구,시각,5급,149
201412,서울특별시,중랑구,청각,5급,473
201412,서울특별시,중랑구,뇌병변,5급,214
201412,서울특별시,중랑구,신장,5급,130
201412,서울특별시,중랑구,심장,5급,6
201412,서울특별시,중랑구,간,5급,63
201412,서울특별시,중랑구,장루.요루,5급,55
201412,서울특별시,중랑구,뇌전증,5급,10
201412,서울특별시,중랑구,지체,6급,3466
201412,서울특별시,중랑구,시각,6급,1433
201412,서울특별시,중랑구,청각,6급,290
201412,서울특별시,중랑구,뇌병변,6급,203
201412,서울특별시,성북구,지체,1급,226
201412,서울특별시,성북구,시각,1급,282
201412,서울특별시,성북구,청각,1급,38
201412,서울특별시,성북구,언어,1급,1
201412,서울특별시,성북구,지적,1급,274
201412,서울특별시,성북구,뇌병변,1급,495
201412,서울특별시,성북구,자폐성,1급,56
201412,서울특별시,성북구,정신,1급,31
201412,서울특별시,성북구,신장,1급,29
201412,서울특별시,성북구,심장,1급,3
201412,서울특별시,성북구,호흡기,1급,9
201412,서울특별시,성북구,간,1급,1
201412,서울특별시,성북구,뇌전증,1급,1
201412,서울특별시,성북구,지체,2급,425
201412,서울특별시,성북구,시각,2급,71
201412,서울특별시,성북구,청각,2급,305
201412,서울특별시,성북구,언어,2급,9
201412,서울특별시,성북구,지적,2급,306
201412,서울특별시,성북구,뇌병변,2급,444
201412,서울특별시,성북구,자폐성,2급,59
201412,서울특별시,성북구,정신,2급,157
201412,서울특별시,성북구,신장,2급,481
201412,서울특별시,성북구,심장,2급,7
201412,서울특별시,성북구,호흡기,2급,28
201412,서울특별시,성북구,간,2급,3
201412,서울특별시,성북구,안면,2급,5
201412,서울특별시,성북구,장루.요루,2급,1
201412,서울특별시,성북구,뇌전증,2급,3
201412,서울특별시,성북구,지체,3급,1026
201412,서울특별시,성북구,시각,3급,75
201412,서울특별시,성북구,청각,3급,263
201412,서울특별시,성북구,언어,3급,69
201412,서울특별시,성북구,지적,3급,401
201412,서울특별시,성북구,뇌병변,3급,466
201412,서울특별시,성북구,자폐성,3급,31
201412,서울특별시,성북구,정신,3급,472
201412,서울특별시,성북구,심장,3급,41
201412,서울특별시,성북구,호흡기,3급,55
201412,서울특별시,성북구,간,3급,4
201412,서울특별시,성북구,안면,3급,2
201412,서울특별시,성북구,장루.요루,3급,8
201412,서울특별시,성북구,뇌전증,3급,8
201412,서울특별시,성북구,지체,4급,1926
201412,서울특별시,성북구,시각,4급,93
201412,서울특별시,성북구,청각,4급,382
201412,서울특별시,성북구,언어,4급,82
201412,서울특별시,성북구,뇌병변,4급,264
201412,서울특별시,성북구,신장,4급,3
201412,서울특별시,성북구,심장,4급,1
201412,서울특별시,성북구,간,4급,1
201412,서울특별시,성북구,안면,4급,11
201412,서울특별시,성북구,장루.요루,4급,79
201412,서울특별시,성북구,뇌전증,4급,41
201412,서울특별시,성북구,지체,5급,2897
201412,서울특별시,성북구,시각,5급,129
201412,서울특별시,성북구,청각,5급,517
201412,서울특별시,성북구,뇌병변,5급,209
201412,서울특별시,성북구,신장,5급,154
201412,서울특별시,성북구,심장,5급,5
201412,서울특별시,성북구,호흡기,5급,1
201412,서울특별시,성북구,간,5급,82
201412,서울특별시,성북구,장루.요루,5급,51
201412,서울특별시,성북구,뇌전증,5급,3
201412,서울특별시,성북구,지체,6급,3060
201412,서울특별시,성북구,시각,6급,1374
201412,서울특별시,성북구,청각,6급,394
201412,서울특별시,성북구,뇌병변,6급,185
201412,서울특별시,강북구,지체,1급,253
201412,서울특별시,강북구,시각,1급,362
201412,서울특별시,강북구,청각,1급,67
201412,서울특별시,강북구,언어,1급,1
201412,서울특별시,강북구,지적,1급,282
201412,서울특별시,강북구,뇌병변,1급,425
201412,서울특별시,강북구,자폐성,1급,60
201412,서울특별시,강북구,정신,1급,12
201412,서울특별시,강북구,신장,1급,37
201412,서울특별시,강북구,심장,1급,1
201412,서울특별시,강북구,호흡기,1급,16
201412,서울특별시,강북구,간,1급,2
201412,서울특별시,강북구,뇌전증,1급,1
201412,서울특별시,강북구,지체,2급,499
201412,서울특별시,강북구,시각,2급,49
201412,서울특별시,강북구,청각,2급,326
201412,서울특별시,강북구,언어,2급,7
201412,서울특별시,강북구,지적,2급,344
201412,서울특별시,강북구,뇌병변,2급,412
201412,서울특별시,강북구,자폐성,2급,44
201412,서울특별시,강북구,정신,2급,162
201412,서울특별시,강북구,신장,2급,462
201412,서울특별시,강북구,심장,2급,7
201412,서울특별시,강북구,호흡기,2급,25
201412,서울특별시,강북구,간,2급,6
201412,서울특별시,강북구,안면,2급,2
201412,서울특별시,강북구,뇌전증,2급,4
201412,서울특별시,강북구,지체,3급,985
201412,서울특별시,강북구,시각,3급,87
201412,서울특별시,강북구,청각,3급,259
201412,서울특별시,강북구,언어,3급,41
201412,서울특별시,강북구,지적,3급,399
201412,서울특별시,강북구,뇌병변,3급,417
201412,서울특별시,강북구,자폐성,3급,16
201412,서울특별시,강북구,정신,3급,494
201412,서울특별시,강북구,신장,3급,1
201412,서울특별시,강북구,심장,3급,23
201412,서울특별시,강북구,호흡기,3급,73
201412,서울특별시,강북구,간,3급,9
201412,서울특별시,강북구,안면,3급,3
201412,서울특별시,강북구,장루.요루,3급,6
201412,서울특별시,강북구,뇌전증,3급,11
201412,서울특별시,강북구,지체,4급,1739
201412,서울특별시,강북구,시각,4급,95
201412,서울특별시,강북구,청각,4급,397
201412,서울특별시,강북구,언어,4급,72
201412,서울특별시,강북구,뇌병변,4급,229
201412,서울특별시,강북구,신장,4급,5
201412,서울특별시,강북구,심장,4급,1
201412,서울특별시,강북구,간,4급,2
201412,서울특별시,강북구,안면,4급,8
201412,서울특별시,강북구,장루.요루,4급,67
201412,서울특별시,강북구,뇌전증,4급,32
201412,서울특별시,강북구,지체,5급,2551
201412,서울특별시,강북구,시각,5급,154
201412,서울특별시,강북구,청각,5급,440
201412,서울특별시,강북구,뇌병변,5급,201
201412,서울특별시,강북구,신장,5급,105
201412,서울특별시,강북구,심장,5급,4
201412,서울특별시,강북구,호흡기,5급,1
201412,서울특별시,강북구,간,5급,50
201412,서울특별시,강북구,안면,5급,1
201412,서울특별시,강북구,장루.요루,5급,52
201412,서울특별시,강북구,뇌전증,5급,6
201412,서울특별시,강북구,지체,6급,2642
201412,서울특별시,강북구,시각,6급,1275
201412,서울특별시,강북구,청각,6급,348
201412,서울특별시,강북구,뇌병변,6급,188
201412,서울특별시,도봉구,지체,1급,191
201412,서울특별시,도봉구,시각,1급,263
201412,서울특별시,도봉구,청각,1급,38
201412,서울특별시,도봉구,언어,1급,2
201412,서울특별시,도봉구,지적,1급,249
201412,서울특별시,도봉구,뇌병변,1급,392
201412,서울특별시,도봉구,자폐성,1급,58
201412,서울특별시,도봉구,정신,1급,9
201412,서울특별시,도봉구,신장,1급,22
201412,서울특별시,도봉구,심장,1급,1
201412,서울특별시,도봉구,호흡기,1급,11
201412,서울특별시,도봉구,간,1급,6
201412,서울특별시,도봉구,안면,1급,3
201412,서울특별시,도봉구,지체,2급,337
201412,서울특별시,도봉구,시각,2급,47
201412,서울특별시,도봉구,청각,2급,245
201412,서울특별시,도봉구,언어,2급,5
201412,서울특별시,도봉구,지적,2급,311
201412,서울특별시,도봉구,뇌병변,2급,377
201412,서울특별시,도봉구,자폐성,2급,35
201412,서울특별시,도봉구,정신,2급,156
201412,서울특별시,도봉구,신장,2급,394
201412,서울특별시,도봉구,심장,2급,6
201412,서울특별시,도봉구,호흡기,2급,22
201412,서울특별시,도봉구,간,2급,2
201412,서울특별시,도봉구,안면,2급,6
201412,서울특별시,도봉구,뇌전증,2급,2
201412,서울특별시,도봉구,지체,3급,793
201412,서울특별시,도봉구,시각,3급,53
201412,서울특별시,도봉구,청각,3급,204
201412,서울특별시,도봉구,언어,3급,40
201412,서울특별시,도봉구,지적,3급,368
201412,서울특별시,도봉구,뇌병변,3급,387
201412,서울특별시,도봉구,자폐성,3급,26
201412,서울특별시,도봉구,정신,3급,400
201412,서울특별시,도봉구,신장,3급,1
201412,서울특별시,도봉구,심장,3급,41
201412,서울특별시,도봉구,호흡기,3급,50
201412,서울특별시,도봉구,간,3급,3
201412,서울특별시,도봉구,안면,3급,5
201412,서울특별시,도봉구,뇌전증,3급,9
201412,서울특별시,도봉구,지체,4급,1400
201412,서울특별시,도봉구,시각,4급,80
201412,서울특별시,도봉구,청각,4급,327
201412,서울특별시,도봉구,언어,4급,40
201412,서울특별시,도봉구,뇌병변,4급,214
201412,서울특별시,도봉구,신장,4급,1
201412,서울특별시,도봉구,간,4급,1
201412,서울특별시,도봉구,안면,4급,11
201412,서울특별시,도봉구,장루.요루,4급,76
